id,orig_CF_logic,orig_issue_wrong,lex_CF_logic,lex_issue_wrong,syn_CF_logic,syn_issue_wrong,ctx_CF_logic,ctx_issue_wrong,CF_logic_mean
99,3.071385303432,OK,0.08971081818,OK,1.6931082099800001,OK,3.44319512635,OK,2.0743498644855
101,0.83415104892,OK,0.32918360848600003,OK,2.729467045,OK,7.0443471227,OK,2.7342872062765
102,0.14953380061000002,OK,0.19961244376,OK,1.9369821867099999,OK,0.465064794723,OK,0.68779830645075
104,0.54785521496,OK,0.00540817297,OK,1.20490101657,OK,0.00676605851,OK,0.4412326157525
105,0.237771238522,OK,4.29002260793,OK,1.871900112116,OK,0.07111667451,OK,1.6177026582695
106,0.0949328858,OK,0.03022468892,OK,0.27525255337,OK,2.0334806264,OK,0.6084726886224999
108,0.062116878208000006,OK,1.637853851947,OK,0.95614613919,OK,5.5208500243800005,OK,2.04424172343125
109,4.67234461731,OK,3.8186533997599996,OK,1.4607260958000001,OK,1.7310936718999999,OK,2.9207044461925
110,0.048973468707000006,OK,0.160717652033,OK,4.78466048816,OK,0.70449870188,OK,1.4247125776949998
113,0.18217035479000002,OK,0.5131179685070001,OK,0.63476582902,OK,0.07363639811,OK,0.35092263760675
114,0.5729040003,OK,3.13186847543,OK,1.4181144203,OK,1.60754616396,OK,1.6826082649975
117,2.29731215837,OK,0.037278518659999996,OK,2.7451981887800003,OK,0.13823468502,OK,1.3045058877075
118,2.44516905479,OK,7.16836837305,OK,0.02307814234,OK,0.00071644247,OK,2.4093330031625
119,0.83704858813,OK,0.027600639240000002,OK,0.275530819885,OK,0.58615108763,OK,0.43158278372125003
120,5.09601477112,OK,0.606103659,OK,3.372267833502,OK,0.018011738519999997,OK,2.2730995005355004
121,1.538783564216,OK,4.68912127407,OK,0.7647211227899999,OK,1.90312863376,OK,2.223938648709
122,0.2067021239,OK,0.6617848019,OK,4.738352701999999,OK,0.6057824153,OK,1.553155510775
124,0.02515893139,OK,0.00347580059,OK,0.01602457882,OK,0.005800101677,OK,0.012614853119250001
126,0.65904367433,OK,2.01879788534,OK,0.00331133125,OK,0.656772247784,OK,0.834481284676
127,0.8802297051,OK,1.6516207291,OK,3.0763173726,OK,2.5827949196,OK,2.0477406816
128,5.83781095193,OK,6.6069811435100005,OK,3.41027921414,OK,4.265061467118,OK,5.0300331941745
129,1.5344229836199998,OK,5.059020080484,OK,0.36760392117,OK,0.20196797754999998,OK,1.790753740706
131,0.03884804527,OK,0.03292911326,OK,0.11438542612,OK,0.01628113297,OK,0.050610929405
133,0.11569742295,OK,0.14225525220000002,OK,0.23918614496,OK,0.83565563051,OK,0.333198612655
134,1.9990512227000001,OK,2.65547450811,OK,1.931721773,OK,0.06173463926,OK,1.6619955357675
135,0.8487905895000001,OK,0.0598864872,OK,0.20691303253,OK,0.09903102072,OK,0.3036552824875
136,4.72866674645,OK,3.8561587080999997,OK,6.5732825364,OK,0.5919046323,OK,3.9375031558125
137,0.09458794114,OK,0.85061156146,OK,1.9037953425799998,OK,3.9693740433360003,OK,1.704592222129
138,0.2957090925,OK,0.09016202589,OK,1.3325554802,OK,0.02068059157,OK,0.4347767975399999
139,0.009792946759999999,OK,0.022884127491999997,OK,0.00872609211,OK,0.002358553694,OK,0.010940430014
140,7.76837517253,OK,1.6292048756900002,OK,0.43047851802,OK,7.519005737700001,OK,4.336766075985
141,1.59227645911,OK,3.0428971601200003,OK,2.17215686303,OK,2.85370291068,OK,2.4152583482350005
142,1.53977141783,OK,0.53129455866,OK,3.53610227869,OK,9.4175106211,OK,3.75616971907
144,2.35556990272,OK,0.8887153276109999,OK,2.13132198173,OK,1.6778139151,OK,1.76335528179025
145,0.01873829464,OK,0.31558706764,OK,0.17333573006,OK,0.26497049256,OK,0.19315789622500001
147,2.21316544518,OK,2.9948620748,OK,1.2364845255,OK,2.214882839084,OK,2.164848721141
148,0.09031477732,OK,0.0044801647699999995,OK,0.0040316484500000005,OK,0.0437248768,OK,0.035637866835
149,0.007770097039999999,OK,0.17603747747,OK,2.4888273685219997,OK,0.00043226634200000004,OK,0.6682668023434999
151,4.3416281124,OK,0.9861821054300001,OK,1.149107988,OK,0.6861588187200001,OK,1.7907692561375
152,0.24011485356,OK,0.146176920598,OK,0.080999279407,OK,0.03845735326,OK,0.12643710170625
153,0.95845881823,OK,0.09082269922000001,OK,0.13395908524,OK,0.02457754721,OK,0.30195453747500006
154,0.00757946264,OK,2.4962900100009997,OK,2.41313683562,OK,0.038456125666,OK,1.23886560848175
155,0.52922348254,OK,0.02453003007,OK,2.0913802766,OK,3.553046802294,OK,1.549545147876
156,0.02956226338,OK,0.38376615713,OK,0.19404626815999998,OK,1.575424306936,OK,0.5456997489015001
157,1.47933973485,OK,0.015793905645,OK,1.46664654987,OK,0.08778905599999999,OK,0.7623923115912501
158,2.05951978312,OK,0.035503521413,OK,4.718533166475001,OK,1.596686103376,OK,2.102560643596
160,0.31324055686,OK,1.2202282515,OK,0.81757943318,OK,0.1842271751,OK,0.6338188541600001
161,2.99149367125,OK,0.58461155687,OK,4.29509147847,OK,0.41233631569,OK,2.07088325557
162,0.00615501516,OK,0.5562804989700001,OK,0.64981057375,OK,6.1167544207999995,OK,1.83225012717
163,1.5402932408,OK,0.0030127576800000003,OK,1.36480274509,OK,0.0104476041,OK,0.7296390869175
164,1.30476055546,OK,2.6980286762,OK,3.92508689147,OK,0.09812327573,OK,2.006499849715
165,0.08556758998,OK,0.82810143501,OK,0.075128154304,OK,0.21401511755,OK,0.300703074211
167,2.10502368055,OK,3.58565209477,OK,0.64470954644,OK,4.288055620246,OK,2.6558602355014997
168,0.19080459042,OK,0.88015816568,OK,0.38432914052,OK,0.30482439089999996,OK,0.44002907188
169,0.174469769205,OK,2.09663323764,OK,0.74661282298,OK,7.29759110675,OK,2.5788267341437496
171,0.17747873699,OK,4.12436794203,OK,4.982216655529999,OK,0.052270564128,OK,2.3340834746695
173,0.853990563914,OK,1.9642146992,OK,2.59019437064,OK,0.44662121702,OK,1.4637552126934998
174,0.044734402944,OK,0.20390262915000001,OK,0.229161837914,OK,0.30730173018999996,OK,0.1962751500495
175,1.0001767102399999,OK,0.15471314333400002,OK,0.555309461,OK,1.67192475,OK,0.8455310161435
176,2.36701825513,OK,0.37187740747,OK,1.50933217829,OK,2.02407272332,OK,1.5680751410525002
178,2.8323967322,OK,0.05415969374,OK,2.5387724829800002,OK,0.00345987765,OK,1.3571971966425
179,2.51910777322,OK,0.30711427903000005,OK,0.9383474756,OK,0.61751271557,OK,1.095520560855
180,1.023566591,OK,4.441199909,OK,2.4548173639999997,OK,2.23996084748,OK,2.5398861778699997
181,0.01232353529,OK,1.3914943055700002,OK,1.6131995404300001,OK,1.33760882416,OK,1.0886565513625002
182,0.913851282984,OK,0.00870910582,OK,0.11773533289999999,OK,0.29529974206700005,OK,0.33389886594275
184,1.79187332819,OK,0.59722805204,OK,1.139433150263,OK,2.309885179304,OK,1.45960492744925
185,0.27988403353,OK,1.54407755873,OK,0.03027874157,OK,2.0008987559260003,OK,0.9637847724390001
186,2.6405156616,OK,1.7695946996,OK,1.7562567028,OK,3.2757308279,OK,2.360524472975
187,0.27081100531999996,OK,2.0299081421440004,OK,0.75998799672,OK,1.2786746081,OK,1.0848454380710002
188,1.5033429272399998,OK,6.217040696120001,OK,0.902491361175,OK,3.49863323982,OK,3.03037705608875
189,0.44680017990000004,OK,2.3691306986000003,OK,0.04341327451,OK,0.040914194980000006,OK,0.7250645869975001
190,1.76281595457,OK,0.31582817952,OK,0.40888968879,OK,0.7712645019,OK,0.814699581195
191,0.13031399618,OK,0.0028025501849999997,OK,0.204413121,OK,3.3843117972999996,OK,0.9304603661662499
192,0.19037792592,OK,5.01517583366,OK,2.25966433501,OK,0.005051749029999999,OK,1.867567460905
193,0.00745507811,OK,4.4061889563,OK,11.26343762794,OK,0.006529105,OK,3.9209026918375
194,0.42439616737,OK,1.7957431493399998,OK,1.2769625310000001,OK,1.31849633106,OK,1.2038995446924998
195,1.0740246227999999,OK,0.11719033535000001,OK,0.47906974117,OK,1.407421970116,OK,0.769426667359
196,0.05212154655,OK,1.23655152041,OK,0.005405921474,OK,0.08991670980000001,OK,0.3459989245585
197,0.323815417294,OK,1.7031415608559999,OK,0.44247304057,OK,2.70655681448,OK,1.2939967083
198,0.14767900339,OK,-0.07290527000000001,OK,0.9979983335000001,OK,0.7235681,OK,0.4490850417225
199,0.11537735436999999,OK,0.10229267144000001,OK,1.0742086386999998,OK,1.40148254093,OK,0.6733403013599999
200,0.21297108527,OK,0.0012502648,OK,0.20362496807000002,OK,3.311606184156,OK,0.932363125574
201,0.00794462448,OK,0.12798653174,OK,0.0009026873,OK,0.038753407935,OK,0.043896812863749995
202,0.0019668091,OK,0.014529836229999999,OK,0.478241111755,OK,5.434465000000001e-05,OK,0.12369802543375
203,0.01036221929,OK,0.3898195721,OK,0.14531280362,OK,0.3918162265,OK,0.23432770537749997
204,1.459767852325,OK,0.20113682008,OK,0.04128274145,OK,0.07756885423,OK,0.44493906702125
205,0.06233031131,OK,1.513077667055,OK,0.33166877307,OK,0.9480668006299999,OK,0.71378588801625
206,3.97171250924,OK,0.156789798486,OK,0.05887731743,OK,8.483405614090001,OK,3.1676963098115003
208,0.015718722799999998,OK,0.1196238854,OK,0.2795185116,OK,0.44106182211,OK,0.21398073547750002
210,0.33824343124,OK,0.35243339208,OK,0.17610424254999998,OK,1.97697699868,OK,0.7109395161375001
211,0.07682735367,OK,2.001746947,OK,6.75769833,OK,4.447336293,OK,3.3209022309175005
213,0.0732532714,OK,7.06767284755,OK,6.591539274865,OK,0.00417897575,OK,3.43416109239125
215,1.31268309837,OK,0.0113563599,OK,0.068320285353,OK,0.00181246148,OK,0.34854305127574997
216,3.4352797731,OK,3.79109114747,OK,0.69057127576,OK,0.172116979596,OK,2.0222647939815
217,1.1775266256099999,OK,0.024995212486,OK,1.2279603155599998,OK,6.5248203421,OK,2.238825623939
218,0.285495187124,OK,0.008013583959999999,OK,0.40132279471,OK,0.0036369387549999997,OK,0.17461712613725003
220,0.02683519867,OK,3.7190139402,OK,0.019688939000000003,OK,0.35880163664000003,OK,1.0310849286275001
221,1.91180049644,OK,-8.346140000000004e-07,OK,4.123653645646,OK,0.64666195866,OK,1.6705288165330001
222,1.3096580108,OK,0.519163852294,OK,3.76396884351,OK,1.40400715156,OK,1.7491994645409998
223,7.103190238673,OK,0.013135961543,OK,4.70460061195,OK,0.3777886701,OK,3.0496788705665
224,0.70485025001,OK,0.15161820654,OK,0.10977035037499999,OK,0.003330929612,OK,0.24239243413425002
226,1.198721625114,OK,0.12261100135,OK,0.08690705203299999,OK,2.59554864403,OK,1.00094708063175
227,5.25505605535,OK,1.0859869077000002,OK,1.45704199214,OK,1.24434909385,OK,2.26060851226
228,0.25457809837,OK,0.003514785114,OK,0.005187552194,OK,0.006310739280000001,OK,0.0673977937395
229,0.00056026685,OK,0.00254797986,OK,0.112564273035,OK,0.00022154821000000002,OK,0.02897351698875
230,2.5611979375900003,OK,0.561376695353,OK,1.74726512367,OK,0.61388037505,OK,1.37093003291575
231,0.060559004980000004,OK,0.103928360085,OK,0.03462949854,OK,0.04978792572,OK,0.06222619733125
232,0.08484844084,OK,0.00937345027,OK,0.037434407600000004,OK,4.11637290713,OK,1.06200730146
233,-1.4956705,OK,3.11740053256,OK,1.4030860925300002,OK,2.651328495568,OK,1.4190361551645
234,0.03084727238,OK,0.24937827909000002,OK,0.04561434818,OK,0.2687886136,OK,0.1486571283125
236,0.023517143135,OK,0.04308718289,OK,1.38982271965,OK,0.39243293409,OK,0.46221499494124996
238,1.75059814093,OK,0.01656472333,OK,0.05927306617,OK,0.00507296379,OK,0.457877223555
239,0.0735285586,OK,0.6048169628000001,OK,2.4725707610999996,OK,3.58773329697,OK,1.6846623948675
240,0.0018685706299999998,OK,0.006629109900000001,OK,0.0067871713,OK,0.02605426574,OK,0.0103347793925
241,0.01223147254,OK,0.7126683706,OK,0.468842420002,OK,4.288210622869999,OK,1.3704882215029999
242,0.0572663068,OK,1.38275242249,OK,1.4109257384,OK,2.4227928316400003,OK,1.3184343248325001
243,0.7019851951,OK,4.29427978886,OK,0.06261078390000001,OK,0.03030703484,OK,1.272295700675
244,4.3786434817,OK,1.1009668267100001,OK,0.0523476021,OK,2.35511445692,OK,1.9717680918575002
245,0.0201759613,OK,0.077352463543,OK,0.0210144582,OK,0.030609437450000002,OK,0.03728808012325
246,0.25973255542,OK,0.62267362908,OK,6.12370055727,OK,1.47062703362,OK,2.1191834438475
247,2.8079526946,OK,2.6443968277,OK,2.7865451606,OK,2.0721071613,OK,2.57775046105
248,2.9474916234,OK,1.00423808568,OK,0.03754993716,OK,0.09613841421,OK,1.0213545151125
249,0.1350632371,OK,2.4731206451200003,OK,2.0220976349449997,OK,0.094739294958,OK,1.1812552030307502
250,0.109821961149,OK,0.00650877972,OK,1.3027412795,OK,1.464679375973,OK,0.7209378490855
251,0.28554301316,OK,0.6905207092,OK,0.03238165000000004,OK,1.873548958,OK,0.72049858259
252,0.08583622049999999,OK,-0.36458885,OK,3.0455745209,OK,0.043670083,OK,0.7026229935999999
253,0.069659054484,OK,0.017036807362,OK,1.0697401654499998,OK,0.06176407951,OK,0.3045500267015
254,0.02031383318,OK,0.020708619499999997,OK,0.011498989179999999,OK,0.046684938,OK,0.024801594965
255,4.03398191978,OK,0.8079357283399999,OK,0.633538311149,OK,6.0685618653799995,OK,2.88600445616225
256,1.5804448150200001,OK,0.25249464676,OK,2.8889170316,OK,6.3854329206700005,OK,2.7768223535125003
258,0.009786247469999999,OK,0.0158057075,OK,0.73720193778,OK,0.043664684679999996,OK,0.20161464435749998
261,1.912967327,OK,3.06228389171,OK,6.046965642,OK,0.16941489751,OK,2.797907939555
262,0.03539490224,OK,0.0034448648,OK,0.59689392586,OK,0.02275827661,OK,0.1646229923775
264,0.1991763815,OK,0.00910015108,OK,3.1014837327460003,OK,0.69309981185,OK,1.000715019294
265,1.14114671247,OK,0.073286077,OK,2.8789851597,OK,1.5537829198000002,OK,1.4118002172425
266,0.073415880605,OK,0.002490116636,OK,0.002998144286,OK,0.006424724246,OK,0.02133221644325
267,0.31164696695,OK,0.42135190556999996,OK,0.0979950857,OK,0.11338676914,OK,0.23609518184
268,0.05657777103,OK,0.12707548148,OK,0.0192713637,OK,0.0033370340000000026,OK,0.051565412552499995
269,0.0046274606,OK,0.033298211700000004,OK,6.616862077354,OK,0.02614684744,OK,1.6702336492735
270,0.123363109072,OK,0.2189873948,OK,0.19964100355999997,OK,1.4146667777839999,OK,0.48916457130399993
272,4.6783300601799995,OK,0.00301719475,OK,0.018199717264,OK,0.017561706830000003,OK,1.1792771697559998
274,5.44715615,OK,2.5943354548,OK,0.16204626622,OK,1.9543093580500002,OK,2.5394618072675
275,0.1013294594,OK,0.05875986188,OK,0.06210770084,OK,0.01779479804,OK,0.05999795504
276,1.64242541118,OK,3.60666544839,OK,0.11732159533,OK,1.1008678485399999,OK,1.61682007586
277,3.8424678713300002,OK,2.7469290368,OK,1.83233897932,OK,8.1273658716,OK,4.1372754397625
278,0.04718153707,OK,8.325786637082999,OK,2.239806530296,OK,0.1665299014,OK,2.69482615146225
279,0.46705815511,OK,1.94087925951,OK,4.20420500116,OK,8.546934525120001,OK,3.789769235225
280,0.03115631332,OK,0.7312030455699999,OK,0.002827318,OK,0.012889330170000001,OK,0.194519001765
281,0.01282142086,OK,0.770088431755,OK,1.14129586737,OK,1.550329389,OK,0.86863377724625
282,0.007953731799999999,OK,0.00922279768,OK,1.52422649329,OK,0.1411306751,OK,0.42063342446749996
283,0.377981023,OK,0.4483620537,OK,0.8255499584,OK,0.09502120701,OK,0.43672856052750003
285,0.00100188883,OK,0.007612959646,OK,0.03592953389,OK,0.00141841492,OK,0.011490699321499999
286,0.02042976396,OK,0.02045231525,OK,0.18128516996,OK,1.3359226952299998,OK,0.38952248609999995
289,1.2041320521,OK,0.441457271,OK,0.03845966846,OK,0.04067441418,OK,0.431180851435
290,0.0451968232,OK,0.27984830428999996,OK,0.1041884878,OK,0.2045425989,OK,0.1584440535475
291,0.200651471755,OK,6.181758146672999,OK,10.3776425248,OK,9.314057872500001,OK,6.518527503932001
292,0.00965297186,OK,0.01090627534,OK,0.0089921038,OK,0.00246459338,OK,0.008003986094999999
293,0.48625142005,OK,0.54216843,OK,1.5797921879299999,OK,1.14540201014,OK,0.93840351203
294,0.018889752580000002,OK,1.2819979098,OK,0.0949683185,OK,2.75724301123,OK,1.0382747480275
295,1.8629902611,OK,0.2327872328,OK,0.012119468567999999,OK,0.19592698994399999,OK,0.5759559881030001
296,0.22144382119,OK,0.024155528246,OK,0.18317352201999998,OK,0.017265335716,OK,0.11150955179299998
298,0.17459384755000001,OK,3.824451944536,OK,0.18281487561999998,OK,6.059381331468,OK,2.5603104997935002
299,0.15551794260000001,OK,0.165444754,OK,1.85806989364,OK,0.19825780903,OK,0.5943225998174999
300,0.01990668105,OK,0.36031216672,OK,0.06167344546,OK,0.024037001739999998,OK,0.11648232374249999
301,1.94825780807,OK,0.49569843596999996,OK,0.00019151612999999997,OK,0.06645713108000001,OK,0.6276512228125
302,1.50232395481,OK,0.1475458888,OK,0.6437465326,OK,3.70958977681,OK,1.5008015382550002
304,0.5795799522,OK,0.1635279643,OK,1.31617688134,OK,1.5830112928000002,OK,0.9105740226600001
305,0.096458238178,OK,0.173226674705,OK,0.669316054415,OK,0.158689637994,OK,0.274422651323
307,0.020421921540000002,OK,4.227824919335,OK,0.5793332263100001,OK,0.44688026736099995,OK,1.3186150836365
308,0.5023032533,OK,1.93537629043,OK,0.33430740747300003,OK,2.74930927143,OK,1.38032405565825
310,2.5187108290199998,OK,0.6838300375899999,OK,0.06810885045,OK,0.593008948243,OK,0.9659146663257498
312,0.06582700992,OK,0.01889520037,OK,0.0021468479,OK,0.00606800448,OK,0.0232342656675
313,0.74294224901,OK,1.0281086024,OK,5.9565640996299996,OK,4.15303480535,OK,2.9701624390975
314,0.0418727497,OK,0.03593116336,OK,0.79139933008,OK,0.016796690660000002,OK,0.22149998345
316,0.28980293009999997,OK,0.8128984781299999,OK,3.37609189948,OK,2.36121402912,OK,1.7100018342075
317,4.0434824248600005,OK,2.6726178521499997,OK,0.288101288942,OK,0.033043291169999996,OK,1.7593112142805
318,0.6748587513900001,OK,6.137647958064,OK,2.5537287211999997,OK,3.88119415903,OK,3.3118573974210004
321,0.25756902460000003,OK,0.22359432633,OK,0.06395391738999999,OK,0.01401426977,OK,0.1397828845225
322,0.6581669481,OK,0.14166636323,OK,0.0253031908,OK,0.08232765247,OK,0.22686603865
323,1.30298293139,OK,0.043088765436,OK,3.700446878454,OK,0.02148485319,OK,1.2670008571175
