id,orig_CF_info,orig_issue_neutral,lex_CF_info,lex_issue_neutral,syn_CF_info,syn_issue_neutral,ctx_CF_info,ctx_issue_neutral,CF_info_mean
23,0.8395223586,OK,0.57659548893,OK,1.45491521962,OK,0.319681480428,OK,0.7976786368945
24,0.01036388944,OK,0.29732724654,OK,0.0028574691899999997,OK,0.0082955106,OK,0.0797110289425
25,5.732661e-05,OK,0.00028506424399999997,OK,0.00011563215999999999,OK,0.0012224860999999999,OK,0.00042012727849999993
26,2.29641734839,OK,0.514825095774,OK,0.83305491196,OK,1.23635629752,OK,1.220163413411
27,0.00022238171999999998,OK,2.9686739999999998e-05,OK,9.6781784e-05,OK,0.00010364271999999998,OK,0.000113123241
28,-0.00029687431999999995,OK,-0.0006680054000000001,OK,0.00186200492,OK,1.2878050000000011e-05,OK,0.0002275008125
29,0.00034376982000000004,OK,0.00079399355,OK,0.0025395259159999998,OK,0.0069273196,OK,0.0026511522215
30,0.059817812260000006,OK,0.0034810603,OK,0.0031003599,OK,0.00907503032,OK,0.018868565695000002
31,0.0436510099,OK,0.287771886,OK,0.043421064450000005,OK,1.2362562037999998,OK,0.40277504103749995
32,0.00023334179,OK,0.00011654809500000001,OK,4.053922800000001e-05,OK,9.001121e-05,OK,0.00012011008074999999
33,0.00878065382,OK,5.31819652533,OK,0.00281390236,OK,0.00213966299,OK,1.332982686125
34,-3.587860699999999e-05,OK,0.000829281464,OK,0.00011813137000000001,OK,6.1862353e-05,OK,0.00024334914499999998
35,1.5489669999999993e-05,OK,0.00055084574,OK,0.00018267004000000001,OK,0.00028255806,OK,0.0002578908775
37,0.5012045193,OK,0.0017801222999999998,OK,0.018362189,OK,0.0765217111,OK,0.149467135425
38,0.02958023595,OK,0.14726884394,OK,0.0008299408,OK,-0.00037873594,OK,0.0443250711875
39,0.00204830245,OK,-5.232538000000001e-05,OK,-9.357902000000002e-05,OK,-6.697314399999999e-05,OK,0.0004588562265
40,0.00707259917,OK,0.00059778511,OK,0.00411162869,OK,0.00105795639,OK,0.0032099923399999996
41,0.0008454811000000001,OK,0.004333684236,OK,2.209402537994,OK,0.50573926533,OK,0.680080242165
42,0.066665923,OK,1.23949631557,OK,4.854265835196,OK,1.96172994395,OK,2.030539504429
43,0.72983014978,OK,5.91034406712,OK,0.00041949556600000005,OK,0.1766254142,OK,1.7043047816664998
44,-4.774988999999997e-06,OK,0.00183002583,OK,0.00023731991,OK,0.00393307874,OK,0.00149891237275
45,0.014924722999999999,OK,0.9525888576,OK,0.031927391,OK,0.9600143429500001,OK,0.4898638286375
46,0.01218934272,OK,5.113836019335,OK,0.03187447772,OK,0.00908749323,OK,1.29174683325125
48,0.00321457442,OK,0.00614443192,OK,-0.00015122049999999999,OK,0.00935908555,OK,0.0046417178475
49,0.26000980465,OK,0.00966511632,OK,0.00178460965,OK,2.419370628507,OK,0.67270753978175
50,0.25242370146800003,OK,3.79147960456,OK,0.0778690514,OK,0.3519117551,OK,1.118421028132
52,2.1504469,OK,2.8488431000000003,OK,0.002390499999999962,OK,0.0696574,OK,1.267834475
53,0.486587357,OK,-0.0004656571,OK,0.0631808582,OK,0.00462489412,OK,0.138481863055
54,0.00030774364000000007,OK,0.000183180265,OK,0.11871673129999999,OK,0.03508449663,OK,0.03857303795875
55,6.7042439007959995,OK,0.003092770285,OK,0.019291432900000002,OK,0.02250628205,OK,1.68728359650775
56,0.0061228702,OK,0.6689814410999999,OK,0.01208155134,OK,0.0368393117,OK,0.18100629358499998
57,1.39197023829,OK,0.37327573497,OK,2.4198647178,OK,0.6028121527000001,OK,1.1969807109400001
58,0.00925549947,OK,2.6147445006020003,OK,0.013353615000000001,OK,0.00439917964,OK,0.6604381986780001
59,0.00020202401,OK,0.0028683670500000004,OK,0.0017819587000000002,OK,1.7163675974,OK,0.43030498678999995
60,0.0017773732749999998,OK,0.00091096563,OK,0.00098066736,OK,8.067246000000001e-05,OK,0.0009374196812499999
62,0.0009583259,OK,0.0011268699399999999,OK,0.0008518829300000001,OK,0.00030419440000000006,OK,0.0008103182925
64,0.00043772584999999994,OK,2.97999606657,OK,6.16804994755,OK,0.0014269284,OK,2.2874776670925003
65,0.0019678633200000003,OK,2.6581975000000002e-05,OK,1.0498636297000001,OK,0.001306786334,OK,0.26329121533225003
67,0.018915073355,OK,0.00010213395000000002,OK,0.00303608483,OK,0.22157644065,OK,0.06090743319625
68,0.00041174505999999996,OK,7.400422000000001e-05,OK,0.00016041774000000002,OK,0.0139817507,OK,0.00365697943
70,0.00107753896,OK,0.13294989801999998,OK,0.0438546975,OK,0.30062808495,OK,0.1196275548575
71,0.2790842661,OK,1.219745754,OK,-0.53943313,OK,0.5094179318000001,OK,0.36720370547500003
72,0.0024842706899999996,OK,0.18452110714,OK,0.00113409303,OK,0.17710289018,OK,0.09131059026
73,0.30963548673999997,OK,0.064089469413,OK,0.18337156255999998,OK,0.032433810679999994,OK,0.14738258234824997
74,1.086018213,OK,1.3136674220000002,OK,3.353754169694,OK,0.08069108023,OK,1.4585327212310002
76,0.04692577299,OK,0.008437178354,OK,0.00641390485,OK,0.029247198220000003,OK,0.022756013603500002
77,0.0113335899,OK,0.04757359419,OK,0.000334529965,OK,0.00118048907,OK,0.015105550781249998
78,0.017946220355,OK,0.28673218519,OK,5.5541962106,OK,0.01212733534,OK,1.46775048787125
79,0.00475303663,OK,0.0179180105,OK,0.00026576643999999994,OK,0.1047156305,OK,0.0319131110175
80,0.0068793633880000005,OK,0.00063209083,OK,0.00054239863,OK,0.00089590924,OK,0.002237440522
81,0.25572304078,OK,0.35297952038,OK,0.010517474800000001,OK,0.1211597611,OK,0.18509494926500003
82,0.41213361800000003,OK,1.1917062517500001,OK,0.501582961,OK,0.09737187471,OK,0.550698676365
83,0.006420262475,OK,0.030301854536,OK,0.0030498776929999997,OK,0.00059507246,OK,0.010091766790999998
84,0.00414450259,OK,0.04491091784,OK,0.001948751417,OK,0.00237081698,OK,0.013343747206750002
85,0.001502455442,OK,0.00022928528,OK,0.032810476809999996,OK,0.00133941562,OK,0.008970408287999998
86,2.19287668363,OK,0.062217088729999995,OK,0.0159078578,OK,1.76848280559,OK,1.0098711089375
87,0.001085567072,OK,0.000792843372,OK,0.022387108678,OK,0.00540182535,OK,0.007416836118
88,0.5994538595300001,OK,0.91677837302,OK,7.3372536859,OK,0.07772624355999999,OK,2.2328030405025006
89,1.67383708456,OK,1.638960832594,OK,0.00031509088000000003,OK,0.00083248573,OK,0.828486373441
91,0.00037097841999999995,OK,0.0034093816700000003,OK,5.801045000000004e-05,OK,0.0035833558,OK,0.001855431585
94,-0.0001740012,OK,0.042042387142,OK,0.00060398422,OK,0.10153337615,OK,0.036001436578
95,1.51314665922,OK,0.0053446397,OK,0.0334779386,OK,0.056261897527000004,OK,0.40205778376175
96,0.028434966335,OK,0.0018700906,OK,8.576647622960001,OK,6.4682755718,OK,3.76880706292375
97,0.01825209925,OK,0.15998545264,OK,0.16837730166,OK,2.15290032904,OK,0.6248787956474999
98,0.1673372055,OK,0.0084570795,OK,0.046137604230000004,OK,1.7153230000000006e-05,OK,0.055487260615000006
99,0.001390461632,OK,0.00190098698,OK,0.07120949398000001,OK,5.9863162263500005,OK,1.5152042922355
101,0.00053098922,OK,0.004527854485999999,OK,0.029375791000000002,OK,0.0020704747,OK,0.0091262773515
102,0.11591131061000001,OK,0.0017519097599999998,OK,0.00037802638,OK,0.008678277723,OK,0.03167988111825
104,-0.00010610247000000003,OK,0.00218003037,OK,0.00082582577,OK,0.0017065867100000002,OK,0.0011515850950000002
105,0.015606255521999998,OK,-4.4612480000000006e-05,OK,0.000665597016,OK,0.0019462443099999998,OK,0.004543371092
106,0.16376294579999998,OK,1.79640541192,OK,0.80574587337,OK,2.7471659263999997,OK,1.3782700393725
108,4.155669802208,OK,0.382605491947,OK,0.004603685190000001,OK,4.75186862438,OK,2.32368690093125
109,1.26406111731,OK,0.012106676759999999,OK,0.0199776558,OK,0.0089674319,OK,0.3262782204425
110,0.000228272557,OK,7.4973039e-05,OK,0.00088303696,OK,0.00037503826,OK,0.000390330204
113,0.00279858769,OK,0.031079255506999998,OK,0.036329205020000005,OK,0.06258909411,OK,0.03319903558175
114,0.2848393103,OK,3.65258107543,OK,0.0014721466999999995,OK,2.60018476396,OK,1.6347693240975
117,0.0030663181700000004,OK,0.00113319266,OK,0.00210858638,OK,0.01488090852,OK,0.0052972514325000004
118,0.00101672369,OK,0.0005650581500000001,OK,0.00032498237999999997,OK,0.00033666507,OK,0.0005608573225
119,0.01781744413,OK,0.05991696724,OK,0.065368269885,OK,0.07313728763,OK,0.054059992221250006
120,0.038764451119999994,OK,0.0057099165,OK,0.143033133502,OK,0.00044559198000000005,OK,0.046988273275499995
121,0.14402827421599998,OK,0.49550392407,OK,0.95612532279,OK,0.013344420760000001,OK,0.40225048545899994
122,0.9187234439,OK,0.6221784519,OK,1.0960706020000002,OK,0.27675297530000004,OK,0.7284313682750001
124,2.7412820000000018e-05,OK,8.072544e-05,OK,0.00023441539,OK,0.00013526655699999999,OK,0.00011945505175
126,0.02101286733,OK,0.00200694264,OK,0.00058935541,OK,0.591700947784,OK,0.153827528291
127,0.42056750509999996,OK,0.0252801831,OK,4.4609124726,OK,3.8541990196,OK,2.1902397951
128,1.41867455193,OK,2.50963414351,OK,0.04714025414,OK,0.214197447118,OK,1.0474115991745
129,0.00598996262,OK,0.001506650184,OK,0.0013700686699999998,OK,0.00016756737000000002,OK,0.002258562211
131,0.00956456827,OK,0.01505618826,OK,0.0032576775199999997,OK,0.14971078197,OK,0.044397304005000006
133,0.00039548245000000005,OK,0.0017679417,OK,0.006052628359999999,OK,0.01625429651,OK,0.006117587254999999
134,-0.0028923563,OK,0.00053846366,OK,-0.030814589000000003,OK,6.790338999999998e-05,OK,-0.008275144562500001
135,3.2095908895,OK,0.8388819142,OK,1.88876908253,OK,0.04041984372,OK,1.4944154324874999
136,0.00289048005,OK,0.0887707631,OK,0.0083563434,OK,0.0095560613,OK,0.027393411962500003
137,0.14575139114000002,OK,1.36110326146,OK,0.02178812658,OK,0.979896613336,OK,0.627134848129
138,-0.00021796448,OK,-9.9624454e-05,OK,5.6123299999999985e-05,OK,-9.629107e-05,OK,-8.9439176e-05
139,0.00017900336,OK,0.003732194992,OK,1.2279809999999998e-05,OK,0.000386966224,OK,0.0010776110964999999
140,0.00041516503000000004,OK,0.06919443569,OK,0.00087705892,OK,0.001610528,OK,0.01802429691
141,0.16075173911,OK,0.00209976562,OK,0.02806549803,OK,0.30632311067999995,OK,0.12431002835999999
142,0.01373888783,OK,0.00322798906,OK,0.0004592800899999999,OK,0.007216974100000001,OK,0.00616078277
144,0.021701877720000002,OK,1.416477187611,OK,0.35160838173,OK,1.5051112151000001,OK,0.82372466554025
145,0.00493040064,OK,0.0009351728400000001,OK,0.06321036006,OK,0.06911443256000001,OK,0.034547591525000004
147,0.00631033818,OK,0.8744566748,OK,0.0156947945,OK,0.023485441084,OK,0.229986812141
148,0.00455649192,OK,0.00011738478,OK,0.0001304011,OK,1.1319000000000005e-05,OK,0.0012038992
149,0.00016470541,OK,0.35914206747,OK,0.0025451715220000002,OK,0.040569545292000006,OK,0.10060537242350001
151,0.32474831239999996,OK,2.1378824054299996,OK,3.072440388,OK,0.49562577872,OK,1.5076742211374998
152,-4.732274e-05,OK,0.00023422649799999997,OK,0.000117630907,OK,0.00068191036,OK,0.00024661125625
153,7.481071548229999,OK,0.017332882219999998,OK,0.008125363739999999,OK,0.0024838351099999998,OK,1.8772534073249996
154,0.44561459704,OK,4.821537010001,OK,0.06055404962,OK,0.06392470866599999,OK,1.34790759133175
155,0.70226935254,OK,0.00072239442,OK,0.0043931069,OK,0.11801251629399999,OK,0.2063493425385
156,1.22536087738,OK,1.68529060713,OK,3.08458913816,OK,1.680969606936,OK,1.9190525574015
157,0.05588940785,OK,0.003238422345,OK,0.01934871987,OK,0.14187843,OK,0.055088745016249996
158,0.00119314042,OK,0.10105939241300001,OK,0.000107013895,OK,1.2378774033759998,OK,0.335059237526
160,0.01290485886,OK,0.1052641015,OK,0.02507690018,OK,0.0053550971,OK,0.03715023941
161,0.09487100125,OK,0.31051974687,OK,0.06160905847,OK,2.88933403569,OK,0.83908346057
162,0.00072058716,OK,0.00026064447000000005,OK,0.12911343375,OK,0.0006467756999999998,OK,0.03268536027
163,0.0065310153,OK,0.01351573418,OK,0.0030222659899999996,OK,2.8681178381,OK,0.7227967133925
164,0.00258274726,OK,0.0028639798,OK,0.04767424847,OK,0.0007495531299999999,OK,0.013467632165
165,0.00041740878,OK,0.00247639251,OK,0.031528064304,OK,5.638359000000002e-05,OK,0.008619562296
167,1.65647468055,OK,0.49511821477,OK,1.71523609644,OK,1.087664220246,OK,1.2386233030015
168,0.04110069442,OK,0.10179556567999999,OK,2.30650590052,OK,2.5167356909,OK,1.24153446288
169,6.054785229205,OK,0.00029746529000000005,OK,0.99734308298,OK,1.60492770675,OK,2.16433837105625
171,0.16418266699,OK,0.05126069203,OK,0.04164552353,OK,0.003354751928,OK,0.0651109086195
173,1.478378513914,OK,0.1209839992,OK,0.02884290364,OK,0.22118612702,OK,0.46234788594349996
174,0.002367819944,OK,0.000369324,OK,0.000477259614,OK,0.0006192827900000001,OK,0.0009584215869999999
175,0.00159440694,OK,0.07702518333399999,OK,0.013285894000000001,OK,1.4113381499999997,OK,0.3758109085684999
176,0.84624755513,OK,0.8732409774700001,OK,0.13151309829000002,OK,1.85418732332,OK,0.9262972385525001
178,1.0492529322,OK,0.09846908174,OK,1.19397748298,OK,0.12272620464999999,OK,0.6161064253925
179,0.00491844662,OK,0.89423531903,OK,0.3786146556,OK,0.00105512467,OK,0.31970588648
180,3.078073591,OK,0.7410779089999999,OK,2.674789764,OK,0.47711708748,OK,1.74276458787
181,1.15233921229,OK,1.2456119055700001,OK,0.15433838043,OK,0.31617417416000004,OK,0.7171159181125
182,0.016265967984000002,OK,0.20683469882000002,OK,0.0023917903999999997,OK,0.050751008067,OK,0.06906086631775002
184,4.2062025281899995,OK,0.10018190204,OK,0.030353115263,OK,0.055970829304,OK,1.0981770936992499
185,0.00030044191,OK,4.0409056e-05,OK,0.00012430059,OK,0.000710780666,OK,0.0002939830555
186,3.610045e-05,OK,0.0325552496,OK,0.0022355602000000002,OK,0.0020662488,OK,0.0092232897625
187,0.0008260681200000001,OK,0.710994902144,OK,0.00045031042000000005,OK,0.14827938810000002,OK,0.21513766719599997
188,0.08677787724000001,OK,2.75047169612,OK,0.141247521175,OK,0.63445690982,OK,0.9032385010887499
189,1.8461453799,OK,0.1297747986,OK,0.02529040451,OK,0.00383261398,OK,0.5012607992475
190,0.00469888677,OK,0.00459961392,OK,0.00458561579,OK,0.0006284231599999999,OK,0.00362813491
191,0.00125734938,OK,0.251675758185,OK,2.873842471,OK,0.0108603833,OK,0.78440899046625
192,0.00100297342,OK,0.00030855430000000005,OK,0.00068134181,OK,0.00365692533,OK,0.001412448715
193,0.39165777771000004,OK,1.6036810563000001,OK,1.29169912794,OK,0.311223044,OK,0.8995652514875001
194,0.17585859737,OK,1.10865954934,OK,2.423785031,OK,0.42261738106,OK,1.0327301396925
195,0.0031687198,OK,0.01575089435,OK,0.02382229117,OK,2.340689270116,OK,0.595857793859
196,-6.136701e-05,OK,-6.291998e-05,OK,0.000295670594,OK,5.362160000000032e-06,OK,4.418644100000001e-05
197,0.011551106294,OK,0.795589630856,OK,1.7146216005700001,OK,4.48362111448,OK,1.75134586305
198,1.49184929339,OK,2.9605907599999997,OK,0.3473114735,OK,1.1759552000000002,OK,1.4939266817224999
199,-3.730767999999998e-05,OK,0.00054215644,OK,-0.00014561699999999998,OK,0.00030020350000000003,OK,0.000164858815
200,0.00157704027,OK,0.0015698474999999998,OK,0.00572480807,OK,0.197975274156,OK,0.051711742499
201,0.00040540894999999995,OK,0.00058051264,OK,0.00015578983,OK,0.0051946676350000005,OK,0.0015840947637500002
202,0.0001960636,OK,0.00016412221,OK,0.00010060892,OK,0.00030020776000000003,OK,0.0001902506225
203,0.00850011929,OK,0.00023929259999999999,OK,0.00616969262,OK,0.024459231499999998,OK,0.0098420840025
204,0.009679434325,OK,0.76124573008,OK,0.44112783544999995,OK,0.036849130230000006,OK,0.31222553252124996
205,0.10984192731,OK,2.459402067055,OK,0.00149032927,OK,0.14606216063,OK,0.6791991210662501
206,1.9362698092400001,OK,6.883294558486,OK,4.21341438743,OK,0.08688529009,OK,3.2799660113115006
208,0.018962413799999998,OK,6.446844000000001e-05,OK,0.0006534385000000001,OK,0.00044257115,OK,0.005030722972499999
210,3.5019834312399998,OK,3.53895342208,OK,0.22718484255,OK,4.68057939868,OK,2.9871752736375
211,0.13945236867,OK,1.517491447,OK,1.01749533,OK,0.652487943,OK,0.8317317721675
213,0.001146881,OK,0.0036986120500000002,OK,0.002541185265,OK,0.012681340749999999,OK,0.0050170047662499995
215,5.243580000000004e-06,OK,0.0005416798299999999,OK,0.0013147490529999998,OK,0.00216001418,OK,0.0010054216607500001
216,1.4746805731000001,OK,0.08456266747,OK,7.3510518757600005,OK,6.085051859596001,OK,3.7488367439815002
217,0.05148998161,OK,0.0069751794859999995,OK,0.05795415856,OK,0.2050863621,OK,0.08037642043900001
218,0.002323910024,OK,0.00124958696,OK,0.00041282685999999996,OK,2.385058999999993e-06,OK,0.00099717722575
220,0.00038220592999999996,OK,-6.413316999999999e-05,OK,0.0021406475,OK,0.8871124166400001,OK,0.22239278422500003
221,0.00015672711,OK,1.0727808e-05,OK,8.9849066e-05,OK,-1.798768000000001e-05,OK,5.9829075999999994e-05
222,0.0069079394,OK,0.009728379294,OK,0.0023365577099999997,OK,0.00306003556,OK,0.005508227991
223,0.5494745986730001,OK,1.553864013543,OK,0.05857869195,OK,0.022305278100000003,OK,0.5460556455665001
224,0.00021892223,OK,0.01114911454,OK,0.040653508375,OK,0.0064089310120000005,OK,0.01460761903925
226,0.003591096914,OK,0.09493601135,OK,0.058071212032999996,OK,0.00486058473,OK,0.04036472625675
227,0.021366214350000003,OK,5.4752266077,OK,0.54684292214,OK,0.16415339385,OK,1.55189728451
228,0.0037499733699999996,OK,0.0013037283140000001,OK,0.002803464894,OK,0.03964923798,OK,0.0118766011395
229,-5.745474300000001e-05,OK,0.00037016686,OK,0.000700024035,OK,0.00013039357,OK,0.0002857824305
230,0.78488983759,OK,0.7622160953530001,OK,2.0132056236699998,OK,1.4852759750500002,OK,1.26139688291575
231,6.332614e-05,OK,0.000619377735,OK,0.00118117294,OK,5.781200000000002e-05,OK,0.00048042220375000004
232,0.050595680840000004,OK,0.00052786144,OK,0.0025648172999999997,OK,0.00046999392999999995,OK,0.013539588377500002
233,-1.4493938,OK,5.84945093256,OK,5.14286219253,OK,3.787943795568,OK,3.3327157801645004
234,0.00378218838,OK,0.00025025888999999997,OK,0.00025599575,OK,0.0005292688,OK,0.0012044279549999998
236,4.8155624999999985e-05,OK,0.22230358589000002,OK,5.864678000000001e-05,OK,0.00013585548999999999,OK,0.055636560946250004
238,0.00151173523,OK,-0.00022475061000000002,OK,3.931506999999999e-05,OK,0.0014937639900000001,OK,0.00070501592
239,1.8197236586,OK,0.18342151280000002,OK,0.0882210811,OK,1.37999399697,OK,0.8678400623675
240,-0.00018051895,OK,-0.0009288501300000001,OK,-2.575561999999999e-05,OK,0.00010204056,OK,-0.00025827103500000004
241,0.04569429554,OK,0.017058678600000002,OK,0.017431050002,OK,2.3235849999999995e-05,OK,0.020051814998
242,2.4098411867999996,OK,0.45843339249,OK,1.9834132384,OK,1.54332533164,OK,1.5987532873324999
243,0.0097754881,OK,0.11622782386000001,OK,0.8325920589,OK,0.42598626984,OK,0.346145410175
244,0.06281490170000001,OK,0.16743952670999998,OK,0.00043114940000000006,OK,0.005070962920000001,OK,0.0589391351825
245,-4.1571555999999986e-05,OK,0.058653747543,OK,0.0041302762,OK,0.00030508151000000004,OK,0.01576188342425
246,0.0019455084199999997,OK,0.69571435908,OK,0.00291138867,OK,0.00503433962,OK,0.17640139894749998
247,4.111751694600001,OK,0.5431884277,OK,1.7628959606,OK,1.7003000612999999,OK,2.02953403605
248,0.2898130034,OK,0.0033571880799999998,OK,0.00555150876,OK,0.41342160421,OK,0.17803582611250002
249,0.0461023271,OK,1.82929784512,OK,3.0512316349449997,OK,0.504122314958,OK,1.35768853053075
250,0.20519337114900002,OK,0.06013480222,OK,0.0020087139,OK,0.127928735973,OK,0.0988164058105
251,0.14239411315999997,OK,1.1331526092,OK,0.12986037,OK,0.434686158,OK,0.46002331258999996
252,0.8755572405000001,OK,1.25581305,OK,0.3353217709,OK,1.760707233,OK,1.0568498236
253,-1.2040616000000005e-05,OK,8.539892768362,OK,0.00065031935,OK,0.0025847834100000003,OK,2.1357789576265
254,0.00021523037999999998,OK,0.0009749725000000001,OK,0.00261366198,OK,1.1314800000000063e-05,OK,0.0009537949150000001
255,0.01844689878,OK,0.00232728274,OK,0.001609605549,OK,0.0024821366799999997,OK,0.006216480937249999
256,0.04041170502,OK,0.09921474176,OK,0.0839917816,OK,0.07490527067,OK,0.0746308747625
258,0.04386115647,OK,0.4104935125,OK,0.015138412779999999,OK,0.35570339467999995,OK,0.20629911910749998
261,0.128366637,OK,0.09605096171,OK,0.007687669499999999,OK,0.80416885751,OK,0.25906853142999997
262,0.06436413824,OK,0.0246473717,OK,0.33840292586,OK,0.00816886661,OK,0.1088958256025
264,0.0136797445,OK,0.00150797508,OK,7.378372600000001e-05,OK,0.30616868184999996,OK,0.08035754628899999
265,0.17024122247,OK,0.106578751,OK,1.1456613597,OK,0.3260368698,OK,0.4371295507425
266,-1.0970706999999996e-05,OK,0.00015112618599999998,OK,0.000156002496,OK,4.6842676e-05,OK,8.575016275e-05
267,0.57590806695,OK,0.00102991147,OK,0.0878931457,OK,0.00117891434,OK,0.16650250961499996
268,0.17602253103,OK,0.31709822148,OK,0.0670094227,OK,0.740278694,OK,0.3251022173025
269,-4.8259640000000004e-05,OK,5.6476879999999986e-05,OK,0.00017685565399999998,OK,0.00199363144,OK,0.0005446760835
270,0.18611416907199999,OK,3.7030128448,OK,0.39818011356,OK,1.736198777784,OK,1.5058764763039998
272,0.00029065894,OK,0.00023846203,OK,0.00025156424399999997,OK,0.00017329022,OK,0.00023849385849999998
274,1.6427098500000001,OK,1.6679061547999998,OK,0.59395852622,OK,0.06405175804999999,OK,0.9921565722675
275,0.0013680909,OK,2.07560079788,OK,0.00150307674,OK,0.00676872704,OK,0.5213101731399999
276,0.0006232167799999999,OK,2.21863064839,OK,0.01027561833,OK,0.00206818074,OK,0.55789941606
277,0.39300437133,OK,0.6151136668,OK,0.19632713931999998,OK,2.2159973716,OK,0.8551106372624999
278,0.00144343987,OK,0.001990550783,OK,3.201204630296,OK,0.0025064057,OK,0.80178625666225
279,0.04893309111,OK,0.11102127951,OK,2.0934775011599998,OK,1.43885392512,OK,0.923071449225
280,0.00147475472,OK,7.018718e-05,OK,0.00036873377,OK,0.00010963347,OK,0.000505827285
281,0.02565563986,OK,0.667119321755,OK,0.01724228237,OK,0.029001258999999998,OK,0.18475462574624998
282,0.0305383058,OK,0.07190507368,OK,3.0703718932900004,OK,0.0347623521,OK,0.8018944062175001
283,0.023225298,OK,0.9055844237,OK,0.3714295084,OK,0.024665088010000003,OK,0.33122607952749994
285,6.319830000000009e-06,OK,0.000221598976,OK,0.00033394353999999997,OK,0.00121703142,OK,0.0004447234415
286,0.44158051696,OK,0.00172891455,OK,0.0032836602599999997,OK,0.00372625923,OK,0.11257983775
289,6.8053177521,OK,-0.0012451753500000002,OK,0.04316497646,OK,0.0032395371800000004,OK,1.7126192725974998
290,0.5286778112,OK,0.00168240879,OK,0.00078529384,OK,0.0012596382,OK,0.1331012880075
291,0.031997561755,OK,1.027870546673,OK,0.3553677948,OK,0.002254287,OK,0.354372547557
292,-0.00035338767,OK,0.052556884840000005,OK,0.0014634557,OK,9.715578000000003e-05,OK,0.0134410271625
293,0.52897486005,OK,0.009852264999999999,OK,0.39242303793,OK,1.25311471014,OK,0.54609121828
294,4.237575054580001,OK,0.6566014098,OK,0.3322808625,OK,0.28105501123000004,OK,1.3768780845275004
295,-5.291786999999999e-05,OK,2.9441798e-05,OK,-2.6820806000000002e-05,OK,0.000545570944,OK,0.0001238185165
296,0.0026855235900000002,OK,0.000431667086,OK,0.0003274725200000001,OK,0.000281268496,OK,0.0009314829230000001
298,0.26821198755000003,OK,0.084540674536,OK,0.00470571262,OK,0.091927121468,OK,0.11234637404350001
299,0.00031348240000000005,OK,0.07918479399999999,OK,6.77824099364,OK,8.43627845903,OK,3.8235044322675
300,0.60684392805,OK,0.00799426872,OK,0.043177489459999996,OK,0.018014423739999997,OK,0.16900752749249998
301,1.34786110807,OK,0.33228807597,OK,0.1875544444,OK,4.15950466108,OK,1.50680207238
302,2.96506035481,OK,0.0834189838,OK,0.0373770196,OK,2.53800707681,OK,1.4059658587550001
304,0.0248048932,OK,0.030145377299999998,OK,0.0052776913400000005,OK,0.0337531528,OK,0.02349527866
305,0.005493699678,OK,0.007005443405,OK,0.102716054415,OK,0.0074525653940000006,OK,0.030666940722999997
307,0.00319959224,OK,0.002778151335,OK,0.00011014048999999999,OK,0.026895583361,OK,0.0082458668565
308,0.0361468233,OK,0.08709351043,OK,2.8816177574729998,OK,0.01360119643,OK,0.7546148219082499
