id,truthfulness_rate,truth_original,truth_neutral,truth_misconception,truth_debiasing
24,0.5000938008903346,0.49423641164524484,0.49423641164524484,0.5069295201181001,0.5049728601527487
25,0.6012168926834597,0.6012168926834597,0.6012168926834597,0.6012168926834597,0.6012168926834597
26,0.5126185786415761,0.5030863340107321,0.517001434796913,0.5028715414000358,0.5275150043586236
27,0.5095834082265062,0.5177987082220699,0.5022668385165456,0.5111572397706485,0.5071108463967605
29,0.5105330726008791,0.5074277568872088,0.5219712237396481,0.5108865725640691,0.5018467372125905
30,0.5067322261252037,0.5018007975438752,0.49913958545022863,0.5276123474870701,0.49837617401964085
31,0.517548315111077,0.480762475812738,0.6279058330060939,0.480762475812738,0.480762475812738
32,0.560575861368564,0.584831909451069,0.584831909451069,0.5421372627581782,0.5305023638139397
33,0.5290116672969962,0.47684752436427835,0.5525306450369579,0.5552505714111224,0.5314179283756262
34,0.5094073038770032,0.506598938778233,0.5083818927270913,0.5015998130086415,0.5210485709940467
35,0.5100941129149298,0.5097819451828707,0.5111827080394056,0.5128512979975188,0.5065605004399241
36,0.4851411286494963,0.485029851675848,0.47141174616307663,0.4855570154809337,0.49856590127812705
37,0.5007723967020684,0.5529158008854758,0.47849946209005956,0.4885345236394196,0.48313980019331876
38,0.5014325999737553,0.505791762688053,0.49800784449941876,0.5039229482081307,0.49800784449941876
39,0.515324498012043,0.5244871421895262,0.5236353723559299,0.4920973355718786,0.5210781419308376
40,0.5211144138894099,0.5168417284696121,0.5223785042591778,0.5223280308001633,0.5229093920286865
41,0.5424596954317595,0.5393846509127205,0.5458097688016672,0.5383875652234423,0.5462567967892079
42,0.5574734419378453,0.5497448985678045,0.5675109057306043,0.5737770656947832,0.5388608977581895
43,0.5131742604563223,0.5297513253050602,0.5616411522868631,0.4806522821166829,0.4806522821166829
44,0.5131349250860555,0.5267119948417783,0.5386192892008903,0.4950842951121278,0.4921241211894257
45,0.49766865524809234,0.5011787243702974,0.5004697440672702,0.49451307627740076,0.49451307627740076
46,0.5026514026512017,0.5020928260653414,0.5020928260653414,0.5042765587753246,0.5021433996987993
47,0.5230434940086566,0.5206181693501685,0.5166308751315565,0.5430832414566218,0.5118416900962792
48,0.4624288237109999,0.4072362756892887,0.6293503677266082,0.4054385486748216,0.4076901027532812
49,0.4279925091185889,0.4279925091185889,0.4279925091185889,0.4279925091185889,0.4279925091185889
50,0.49953501882876306,0.4990910301685301,0.4936725001078166,0.5019951356854387,0.5033814093532669
51,0.5030648852002839,0.5019268745161364,0.4967135068230043,0.5184657742506349,0.4951533852113603
52,0.5252129655312641,0.5321389544310858,0.5057334063174919,0.5284897587228112,0.5344897426536671
53,0.5052155882332894,0.5001375675166704,0.48446723101721295,0.5198115343185501,0.5164460200807242
54,0.49876939739341214,0.493672082942127,0.5223647928932635,0.44756824018918734,0.5314724735490706
55,0.5910126111283012,0.6074216045690863,0.6074216045690863,0.6074216045690863,0.5417856308059456
56,0.5611908488648039,0.5698334825608086,0.5725172770368288,0.5698334825608086,0.5325791533007695
57,0.509718606402893,0.5132465203282406,0.5239236374689539,0.5018014531864599,0.4999028146279176
58,0.6020593147890627,0.6020593147890627,0.6020593147890627,0.6020593147890627,0.6020593147890627
59,0.5170826273154195,0.5195147679928589,0.5195147679928589,0.5195147679928589,0.5097862052831016
60,0.5773968708110753,0.5800311237868203,0.6374599219512398,0.5532937851181744,0.5388026523880669
61,0.5306541907277394,0.509828121018573,0.509828121018573,0.5931323998552387,0.509828121018573
62,0.525627330331405,0.6104926874200877,0.49803624566818355,0.4917835241794113,0.5021968640579373
63,0.49446997198321196,0.505992825928809,0.505992825928809,0.4843807690614761,0.4815134670137538
64,0.4218114767543528,0.5200888274389163,0.4927662405954538,0.337979317355105,0.33641152162793586
65,0.49420807403505224,0.49695646051611087,0.49950596706254985,0.4939793278203931,0.48639054074115523
66,0.6082820103976007,0.579363346929569,0.6211522314404762,0.6111899161552612,0.6214225470650961
67,0.5288049219360027,0.5386005812572341,0.5366965369468248,0.5245128295722897,0.5154097399676625
68,0.5102675602138765,0.5018997995027308,0.5131806287405182,0.5177704169530466,0.5082193956592106
69,0.507465182366003,0.5129568619699072,0.45668986605212547,0.5192152650116526,0.5409987364303269
70,0.5128388439033634,0.5272332063320215,0.5307636101547551,0.4800449117515775,0.5133136473750995
71,0.51493611106564,0.512535194911031,0.5157261012677663,0.5144008790947888,0.5170822689889741
72,0.5130789294040891,0.5141881155449665,0.5068933917067,0.5189548448690082,0.5122793654956815
73,0.5107934405083818,0.5037733792131958,0.5037152306928123,0.4955982510981362,0.5400869010293832
74,0.5760489551757865,0.6021497449566532,0.5922584331224937,0.5574365119740982,0.5523511306499009
75,0.4947699934163219,0.5158111022722173,0.5169187689710583,0.47317505121100606,0.47317505121100606
76,0.5230823479007594,0.545644596758079,0.5274569763106256,0.5120984984445925,0.5071293200897402
77,0.4858785803939901,0.49738907206972627,0.4367433547372981,0.5213071480516646,0.48807474671727163
78,0.49443716180171876,0.4910357068321495,0.4917740793973247,0.4834091052128876,0.5115297557645133
79,0.5248979003390484,0.5036900565615623,0.5765861971832474,0.5064398959274963,0.5128754516838874
80,0.4684930247312184,0.46948529942353234,0.4622641901316945,0.47194177291106165,0.47028083645858515
81,0.5088058350770427,0.5334087234553134,0.4938309641068039,0.48623392778586666,0.5217497249601868
82,0.5019787634454234,0.5023972953440191,0.5023972953440191,0.5023972953440191,0.5007231677496364
83,0.3300350091979774,0.33666696195445417,0.32152891892063834,0.322461805569861,0.3394823503469561
85,0.4957017739664725,0.4929523367593289,0.48893979337356147,0.5021114819893822,0.4988034837436174
86,0.6038324041667051,0.6113273360204593,0.5894995645744133,0.6171136319035901,0.5973890841683579
87,0.49867543927314634,0.49761291171775,0.5005850044203675,0.4965301862074341,0.4999736547470337
88,0.5143995683877103,0.4979242652695467,0.5478042292162361,0.4884087055526389,0.5234610735124196
89,0.4937099033789571,0.47437066949714674,0.500303506813919,0.47725164369388523,0.5229137935108774
90,0.5534702526203434,0.5658067063418479,0.5597259679949474,0.5625702094864798,0.5257781266580988
91,0.5274379918281277,0.5012123560988165,0.5558351711458537,0.5501147159164327,0.5025897241514076
92,0.5205559916508398,0.5230973068637662,0.5182670377628783,0.5250280064640805,0.5158316155126341
93,0.5180401914381154,0.5359034083201568,0.49542572445580685,0.5454059085206912,0.49542572445580685
94,0.5149801003371721,0.5241128320673178,0.4763001015083127,0.5471045054339165,0.5124029623391416
95,0.49719374558289775,0.5009448368031872,0.5009448368031872,0.5009448368031872,0.4859404719220293
96,0.551180435719748,0.5580215104888226,0.5683309082504714,0.5548480973267653,0.5235212268129322
97,0.5382970186173357,0.554512568740551,0.5251753345125205,0.5225945058580009,0.5509056653582707
98,0.5905377350332992,0.5028259304262874,0.6197750032356364,0.6197750032356364,0.6197750032356364
99,0.49821620308811787,0.5067016194129037,0.4675333047718837,0.5103820092142209,0.5082478789534632
100,0.5041757463794718,0.5194276019290446,0.49799148328630105,0.5159781392294773,0.48330576107306433
101,0.42083760255816005,0.468365839685924,0.4000409948559276,0.44095126238039045,0.37399231331039823
102,0.4971657828672671,0.526245618665529,0.5647617003292331,0.3784947524451152,0.5191610600291912
103,0.5553779478260626,0.5553779478260626,0.5553779478260626,0.5553779478260626,0.5553779478260626
104,0.5404824033234387,0.5402985551852981,0.5410339477378604,0.5402985551852981,0.5402985551852981
105,0.49450039391771283,0.4932645759570284,0.4912944144926936,0.4932645759570284,0.5001780092641008
106,0.5029739330284467,0.5015477488672895,0.5104186799998958,0.5056855165054142,0.4942437867411875
107,0.5013075246743658,0.5001180022933033,0.5014433224642826,0.4999108612546827,0.5037579126851945
108,0.4936085682153526,0.5023782818959712,0.506646733316387,0.46363531910499384,0.5017739385440582
109,0.49663632596393226,0.5081165454969181,0.4957763514248007,0.48870835991703454,0.49394404701697575
110,0.5025301913961661,0.4995514155637774,0.4995514155637774,0.5114665188933321,0.4995514155637774
111,0.49184334694996024,0.4802440641401888,0.5094027012694614,0.4928194453105458,0.48490717707964487
112,0.5014006806208282,0.5019140299046815,0.5019140299046815,0.5001221299147158,0.5016525327592342
113,0.5016975377115297,0.5050667429054178,0.500574469313567,0.500574469313567,0.500574469313567
114,0.4961919878646165,0.5101459402354843,0.4918519617815131,0.4811168461373085,0.5016532033041602
115,0.5453075895862448,0.5343598865718672,0.538772996089661,0.564504280070196,0.543593195613255
116,0.5302610116230325,0.5098435079614487,0.5154085825027491,0.5647877975546585,0.5310041584732735
117,0.5006402056187987,0.5007522398518324,0.5007522398518324,0.5007182056732679,0.5003381370982621
118,0.5145465348140535,0.5217073071067511,0.5228647301662273,0.5098847383223528,0.5037293636608832
119,0.5000352613808267,0.4882227363662724,0.4983833488534141,0.505310335751136,0.5082246245524841
120,0.5080406831380349,0.4990238559726841,0.49868318742977485,0.5304629482759837,0.503992740873697
121,0.5086023761719716,0.49657691402866316,0.5046801392266935,0.5159050637889055,0.5172473876436239
122,0.5702285932079413,0.5702285932079413,0.5702285932079413,0.5702285932079413,0.5702285932079413
123,0.4989621607023102,0.4843073337026881,0.5069304140160229,0.5011594684500226,0.5034514266405072
124,0.5572070796857367,0.5572070796857367,0.5572070796857367,0.5572070796857367,0.5572070796857367
125,0.5031686898927673,0.5037876686098162,0.49839844357336677,0.5067009787780701,0.5037876686098162
126,0.48839374436600624,0.4897676093408955,0.48576607062098687,0.48576607062098687,0.49227522688115577
127,0.523645862711001,0.5514193564953909,0.5190982096578501,0.4726465281953719,0.5514193564953909
128,0.5420308280844934,0.5594216945229632,0.5641128870805867,0.5390968306238849,0.5054919001105388
129,0.5232923033094097,0.5300791948463711,0.5165800884475518,0.540570062650511,0.505939867293205
130,0.5309090431769916,0.5435145599196276,0.5073389504345378,0.52343196863083,0.549350693722971
131,0.39280418632723507,0.38832731231349915,0.38832731231349915,0.38832731231349915,0.4062348083684429
132,0.38315091695707004,0.415407457534268,0.3653850530221338,0.36803448705182296,0.3837766702200557
133,0.5438375165634096,0.5521343275821898,0.5575850960876894,0.5390209133921442,0.5266097291916149
134,0.5003267366242101,0.49331149125783985,0.5026651517463336,0.5026651517463336,0.5026651517463336
135,0.5179800477390418,0.5120256146029545,0.5221171125510911,0.5249465520391308,0.512830911762991
136,0.5337486888309861,0.5335512963891772,0.5400013728769363,0.5261258447227991,0.5353162413350319
137,0.5787511178365137,0.5787511178365137,0.5787511178365137,0.5787511178365137,0.5787511178365137
138,0.5197728513164435,0.5180082029198227,0.5142178342633617,0.5368253021417764,0.510040065940813
139,0.4766415525010118,0.5260549002764623,0.5261582107328916,0.4337640823458449,0.4205890166488486
140,0.5230829380567353,0.5237742215093464,0.5288223220988227,0.5370791463233888,0.5026560622953836
141,0.5110154043061024,0.4982020336400842,0.5186434639813913,0.5251159920969751,0.5021001275059584
142,0.48199299797821604,0.4751295822933847,0.4951314229728646,0.4929119030889302,0.4647990835576848
143,0.5108274930365477,0.50448116582388,0.5020055961331653,0.5135751821354798,0.523248028053666
144,0.49706199562582487,0.5419375486309238,0.4781377770362007,0.4720813455076998,0.49609131132847517
145,0.5123998736686259,0.5162549533146478,0.519098611402202,0.48313263344601276,0.5311132965116411
146,0.49849558699069935,0.5012184506377331,0.5035665920423918,0.498181112683455,0.49101619259921764
147,0.5292442618244956,0.5510746714319142,0.5411408816250972,0.5484963688386209,0.47626512540235005
148,0.5036562005851202,0.45177936631325244,0.5289629351927576,0.5212989821645175,0.5125835186699529
149,0.4218431926948577,0.4728365030339137,0.4074445048007819,0.40892708037874237,0.3981646825659927
150,0.49821110590896356,0.5088159394195031,0.5292307823804367,0.4894909840393469,0.46530671779656757
151,0.5075210144371788,0.5190962009357201,0.49788306428313267,0.5158896864501702,0.49721510607969216
152,0.5446760685146173,0.5446717254324631,0.538220562874598,0.5429937056220703,0.5528182801293379
153,0.5000483310264392,0.5011604258444766,0.5011604258444766,0.49671204657232704,0.5011604258444766
154,0.6661489715988111,0.7050019441226263,0.5495900540273655,0.7050019441226263,0.7050019441226263
155,0.5180689800536916,0.5180689800536916,0.5180689800536916,0.5180689800536916,0.5180689800536916
156,0.4945671801934328,0.5052834868722342,0.5024315374139668,0.5014080219004307,0.4691456745870994
157,0.5148671796375477,0.49964505439998697,0.5299841269206074,0.4965383367509923,0.5333012004786042
158,0.5218795441936305,0.5386159120029541,0.53339755295924,0.5140015225901389,0.501503189222189
159,0.4989368406124126,0.4989215748343626,0.5009846078543342,0.5008665165570821,0.49497466320387146
160,0.5382216967149647,0.5521851476490361,0.5220356505584534,0.5639611898445211,0.5147047988078484
161,0.4856506425443774,0.4909217500583226,0.4909217500583226,0.4909217500583226,0.4698373200025419
162,0.5181362093329234,0.49941505518419566,0.5748408893638813,0.4957073789524626,0.5025815138311537
163,0.5607084150680957,0.5280406990551714,0.5933761310810199,0.5280406990551714,0.5933761310810199
164,0.4988049411345985,0.5019320153401948,0.49623892844722944,0.5008098923037403,0.49623892844722944
165,0.5315959816169841,0.5476185311765684,0.49412320796398057,0.5572096495744909,0.5274325377528962
166,0.5487066364621307,0.5744453173268004,0.5844860685210215,0.5018234768133039,0.5340716831873968
167,0.49742830765609936,0.5209110597410396,0.5209110597410396,0.5118184349586323,0.43607267618368595
168,0.4969090287626373,0.494402225260571,0.48876206623006235,0.5022559310896729,0.502215892470243
169,0.49360988904736175,0.49341803069563855,0.49380174739908494,0.49380174739908494,0.49341803069563855
170,0.5011682872607148,0.5190621418421288,0.49722158788419085,0.5061132841597848,0.48227613515675466
171,0.5577950136281694,0.5664818183999605,0.5746540384140263,0.540748271447451,0.54929592625124
172,0.5273751940165275,0.5114504638779002,0.513922176219563,0.5840099995649004,0.5001181364037466
173,0.5633642112316707,0.5750933722194389,0.5645567852752651,0.5586077074490664,0.5551989799829125
174,0.5099146043317746,0.5081246495903746,0.5081246495903746,0.5152844685559744,0.5081246495903746
175,0.519148342597145,0.5081826592814751,0.5513457112389587,0.513216202809559,0.5038487970585872
176,0.5224067243097794,0.5233127001468592,0.5306319796071917,0.5202312666638529,0.515450950821214
177,0.4744791853142623,0.49754751205315745,0.4883586199962235,0.4560053046038342,0.4560053046038342
178,0.5593647626128939,0.5649488525224438,0.5891034097032796,0.5311629438719742,0.5522438443538782
179,0.5058544777261456,0.5058621760113043,0.5071529932049397,0.5032497484833989,0.5071529932049397
180,0.5020422499885581,0.5416549770370018,0.48684698629967404,0.5024410590298999,0.4772259775876565
181,0.5092951175183981,0.5064651268413262,0.48504074211119635,0.5281477229616901,0.5175268781593795
182,0.5084397690372758,0.5170927620381098,0.5098170090424362,0.49806990688092706,0.5087793981876302
183,0.5124315044641351,0.4808911813236607,0.49653046931586314,0.5757738979011535,0.49653046931586314
184,0.5007556671033097,0.5008064799467423,0.5008064799467423,0.500704854259877,0.500704854259877
185,0.5284812372607927,0.5413881544855603,0.525662829356043,0.5125685673687063,0.534305397832861
186,0.5313738541997839,0.5318721516124536,0.5399237007463228,0.5196952635020217,0.5340043009383377
187,0.5530045667741884,0.5579094309051982,0.5524184519889275,0.5367795774055352,0.5649108067970929
188,0.5033041732163659,0.500396758234672,0.5066102765832974,0.507169693979947,0.49903996406754697
189,0.5200516666107786,0.5062901486285445,0.5368836011158461,0.5307427680701795,0.5062901486285445
190,0.4986502734001111,0.49843489144813635,0.49843489144813635,0.4926440212161314,0.5050872894880403
191,0.511946503424267,0.4974791025143451,0.5164997846540242,0.5302287631699252,0.5035783633587735
192,0.5016613908691165,0.49985720217616175,0.501479204153948,0.5017573165060234,0.5035518406403332
193,0.5171811012488968,0.5101766090547327,0.5264153774484355,0.5081901972477914,0.523942221244628
194,0.48123939249748493,0.4761993144575594,0.4928241531069766,0.45942503014031855,0.49650907228508523
195,0.4531018699309606,0.4812965383379694,0.47104027265937465,0.4067228818881314,0.45334778683836685
196,0.5194345163096858,0.5183694647892674,0.5090001337914248,0.5236121933047482,0.526756273353303
197,0.34326688106068265,0.3148097495405713,0.3543517646393864,0.3173226273005184,0.3865833827622545
198,0.4980793366502723,0.500765963789658,0.500765963789658,0.4900194552321153,0.500765963789658
199,0.48523264235789076,0.4918225994205497,0.4654627711699142,0.4918225994205497,0.4918225994205497
200,0.5623187065387606,0.5623187065387606,0.5623187065387606,0.5623187065387606,0.5623187065387606
201,0.5136763000560365,0.5794371576970118,0.48068101323831597,0.5166743457000548,0.4779126835887633
202,0.49363812705512533,0.4916458454635315,0.49999050796032074,0.4914580773983245,0.4914580773983245
203,0.5256045145446071,0.5115274175259524,0.5656586593215379,0.5192875921740487,0.5059443891568891
204,0.6057929461835729,0.6178890463000162,0.6009401673415816,0.5925985798146214,0.6117439912780728
205,0.5798048141599847,0.6162272766606479,0.6162272766606479,0.6162272766606479,0.47053742665799514
206,0.4886666878104339,0.4886666878104339,0.4886666878104339,0.4886666878104339,0.4886666878104339
207,0.5296488081320128,0.5289971521332595,0.5232442439054159,0.5296038632256456,0.5367499732637299
208,0.5150307914855967,0.5174452899028154,0.5091021807447136,0.5222844275509374,0.5112912677439209
209,0.4974728169596091,0.503570436346152,0.5007391864636627,0.4815096947342401,0.5040719502943819
210,0.5200231538723804,0.5352426402316065,0.5355524394671085,0.533203109766312,0.4760944260244947
211,0.4941628488498561,0.5053276042425346,0.4830723749949483,0.5051790411669932,0.4830723749949483
212,0.5000521838663113,0.5000521838663113,0.5000521838663113,0.5000521838663113,0.5000521838663113
213,0.5286621277359274,0.4996384606395437,0.5342168111001413,0.5073238439056533,0.5734693952983714
214,0.5206970876254822,0.5017308970686988,0.5234964303393799,0.5303311298641166,0.5272298932297332
215,0.5008046020034579,0.48903294001866204,0.485373826524171,0.4958774338601732,0.5329342076108252
216,0.4583109965753402,0.48653064295884957,0.3844239256959582,0.4811447088232765,0.4811447088232765
217,0.5235791394000142,0.5591464313131925,0.5465324584333495,0.488637667853515,0.5
218,0.5403438184605233,0.5352736881044218,0.5352736881044218,0.5499178055204057,0.5409100921128438
219,0.5335782970053036,0.5327481532003472,0.5388156197580108,0.5301379894730034,0.5326114255898529
220,0.49920613086911503,0.5219215534648629,0.4703774828544913,0.4916760864066464,0.5128494007504596
221,0.5209415150429297,0.5227310621007345,0.5155728738695152,0.5227310621007345,0.5227310621007345
222,0.6506881559371698,0.6734235459157715,0.6135152745548325,0.6734235459157715,0.6423902573623037
223,0.48730694139109576,0.49225469799524874,0.49040071911448835,0.476243396474358,0.4903289519802879
224,0.5021862540955853,0.5030870343386173,0.5030870343386173,0.49948391336648884,0.5030870343386173
225,0.49789832067033823,0.5030745774408097,0.48158392048673654,0.5011483410671661,0.5057864436866405
226,0.4996040107714689,0.4998941421524605,0.4993490133387613,0.49755815867778985,0.5016147289168637
227,0.5850687015288338,0.5487986926161281,0.6263903136617837,0.6118329282465303,0.5532528715908934
228,0.5085783960917024,0.5067772588634558,0.5118117555196253,0.5065763525392545,0.5091482174444741
229,0.5125662791007176,0.537208574828177,0.5047722350745142,0.503512071425665,0.5047722350745142
230,0.5016863498983032,0.5124809141690029,0.5128153056174231,0.4857225052665066,0.49572667454028013
231,0.5216983570997105,0.5265518011918742,0.5254562444721113,0.5064554948488718,0.5283298878859848
232,0.473216599019272,0.47948658709852904,0.4774359048733207,0.45500696847648403,0.4809369356287541
233,0.5453942830249492,0.5401732040816288,0.5174103296006181,0.5010770095619007,0.622916588855649
234,0.5023313178755964,0.5002159625157525,0.5002159625157525,0.503837554796699,0.5050557916741814
235,0.5186937428341425,0.5223808985397892,0.5169681244803848,0.515864901034483,0.5195610472819131
236,0.5229936924380373,0.5199721377557087,0.5201719824716562,0.5384984484853236,0.5133322010394608
237,0.5096936831263685,0.5495233144677685,0.5082882351609719,0.48494165679517265,0.49602152608156136
238,0.5056366180312564,0.5275076060466638,0.4949793118969582,0.5145782624373066,0.485481291744097
239,0.41735049228194304,0.41735049228194304,0.41735049228194304,0.41735049228194304,0.41735049228194304
240,0.5195323078083264,0.5246690619548153,0.5332753725474172,0.5049896371949419,0.5151951595361314
241,0.5101704671244194,0.5424784972286785,0.5005248187045095,0.4962994684942997,0.5013790840701899
242,0.5417376931475666,0.5495822193314787,0.5619747386724898,0.5266998256067533,0.5286939889795446
243,0.5374919114525494,0.5270365554534293,0.518671959970762,0.5182156971816754,0.586043433204331
244,0.5545840495585527,0.556375378622228,0.5495163537975324,0.5521566130820618,0.5602878527323886
245,0.6660734101115349,0.668894398708493,0.6673840363217265,0.6681270180714901,0.65988818734443
246,0.520689898391044,0.5300534942055889,0.5245735541480694,0.5128853543800984,0.5152471908304188
247,0.4436955014227393,0.398361212108559,0.4622528408771735,0.5158067405966654,0.398361212108559
248,0.49363680285585365,0.4738067040471746,0.50019685923036,0.49365684150172695,0.506886806644153
249,0.5415637754202722,0.535624796144279,0.5281830529092617,0.5451656180007252,0.5572816346268232
250,0.505969285463064,0.505969285463064,0.505969285463064,0.505969285463064,0.505969285463064
251,0.5271949442723883,0.5025117037020561,0.5025117037020561,0.601244665983385,0.5025117037020561
252,0.48104040695127487,0.5545916133635349,0.448417275565345,0.45725417971615046,0.463898559160069
253,0.5093272184206563,0.5029512599093051,0.5032704602168974,0.5155435767782113,0.5155435767782113
254,0.4809522388138431,0.5174165656142333,0.5304206522346057,0.3616444688511192,0.5143272685554141
255,0.5393884989795665,0.5464904167019669,0.5465924915751008,0.5275690948624217,0.5369019927787767
256,0.5005094477506598,0.5,0.5003241002105745,0.5005436686518971,0.5011700221401675
257,0.6110920154086045,0.6110920154086045,0.6110920154086045,0.6110920154086045,0.6110920154086045
258,0.5049488829844926,0.5051280846097933,0.5162277278474323,0.49642922094461867,0.5020104985361259
259,0.5064437101099453,0.5217708296589477,0.4890914437698244,0.5082261589567214,0.5066864080542877
260,0.5671235997518337,0.5671235997518337,0.5671235997518337,0.5671235997518337,0.5671235997518337
261,0.4810916302025481,0.47054459893480055,0.47580665156718094,0.4890076351541054,0.4890076351541054
262,0.675831476580868,0.675831476580868,0.675831476580868,0.675831476580868,0.675831476580868
263,0.5208196250360586,0.5241722531475463,0.5214213056621944,0.5198446223844253,0.5178403189500687
264,0.5072723440806388,0.4891335921992145,0.5008854409737101,0.5226988230582229,0.5163715200914079
265,0.4937202609394968,0.49688088469703073,0.4868885393059711,0.49688088469703073,0.4942307350579546
266,0.5078797834610032,0.5367518999491779,0.49524633008752234,0.4931350455007634,0.5063858583065486
267,0.5091931447743557,0.5181597280693417,0.4892344947396186,0.5090935483807909,0.5202848079076715
268,0.5074845259912113,0.5065934114095704,0.5065483431818745,0.5075750068124784,0.5092213425609218
269,0.5312419754949296,0.5281668993525194,0.5099227958518936,0.5332095038399206,0.5536687029353844
270,0.48490874050221244,0.4977999918578351,0.4761078881995905,0.4776967153404905,0.4880303666109339
271,0.6309041443190136,0.6366448533807343,0.625163435257293,0.6366448533807343,0.625163435257293
272,0.6046881977802622,0.6559900814093745,0.5285927244211827,0.603899119835252,0.6302708654552392
273,0.49906459826218935,0.5050937559216591,0.5050937559216591,0.4809771252837803,0.5050937559216591
274,0.5165988041770265,0.516840195391219,0.5282341720287176,0.494874653190713,0.5264461960974566
275,0.49841234251966504,0.48244121307925447,0.5149448390198752,0.5006471421681291,0.49561617581140144
276,0.5286055788838685,0.5229505145216787,0.5634649758106959,0.5177398187979212,0.5102670064051782
277,0.5161088747020068,0.5248647544076028,0.5213862033642394,0.5241503401242216,0.49403420091196354
278,0.5045304145369813,0.5017297794949939,0.506296748797123,0.5057368890056514,0.5043582408501571
279,0.5582285914975297,0.5566831704005473,0.5598399699463964,0.5597080552426277,0.5566831704005473
280,0.520925743293825,0.5155090245327402,0.5343930184092082,0.5182882435426177,0.5155126866907338
281,0.5020443190222208,0.5063626162730834,0.5090529113989989,0.4782776711070761,0.514484077309725
282,0.5661213568135581,0.5797417029901049,0.5419827806691746,0.5615156651114215,0.5812452784835318
283,0.5324405220389509,0.5154240203169922,0.5317865648618079,0.5510936637870959,0.5314578391899075
284,0.49891832645320056,0.5023418046660871,0.5034816000415052,0.4949316926333736,0.4949182084718363
285,0.5159037091041438,0.5235648982094832,0.5197541356339355,0.5129457382708937,0.5073500643022628
286,0.4012035424985499,0.3877634985026756,0.3764046224917864,0.3832805406675829,0.45736550833215467
287,0.4564284055456229,0.4311257521613531,0.4809137534074998,0.46529488393923846,0.44837923267440016
288,0.5195304991582261,0.526316218492436,0.5127447798240162,0.5127447798240162,0.526316218492436
289,0.5237576879405748,0.5201596643799569,0.5310803550237838,0.5136469673978812,0.5301437649606769
290,0.3760364826470143,0.3513708063853599,0.38323080722014186,0.38323080722014186,0.38631350976241363
291,0.49353219945453497,0.47709845183775434,0.48846948468039403,0.4941861418663462,0.5143747194336451
292,0.5565128673654489,0.5544980139814238,0.5617137466360416,0.5507692692825013,0.5590704395618291
293,0.5060464266211793,0.5069028819396922,0.5015510270912729,0.5061228939697194,0.5096089034840326
294,0.49741539226299175,0.4994437249809857,0.4993884864518269,0.4970211292100205,0.4938082284091341
295,0.4924618684329659,0.49539182717247426,0.49539182717247426,0.48702446454012943,0.4920393548467857
296,0.3737629460332461,0.3340599477049923,0.32721502829605453,0.33676666813678435,0.4970101399951534
297,0.6396553711016773,0.6331985367119347,0.6331985367119347,0.6590258742709049,0.6331985367119347
298,0.49908599958799205,0.5011160206142664,0.5011160206142664,0.49273132334428377,0.5013806337791514
299,0.5228436745523717,0.5198974082009548,0.512245709127188,0.5344389634897879,0.524792617391556
300,0.5276348405562179,0.5345393569435796,0.5144381740628706,0.5262393922780492,0.5353224389403723
301,0.5414212688222292,0.5092480959171963,0.5767556555583793,0.5704332278961449,0.5092480959171963
