id,Lexical_Overlap
186,0.5113990028855154
187,0.37832664846105707
188,0.7512620582796021
189,0.5959959860322179
190,0.463230639780877
191,0.4158719032134535
193,0.6251333207854947
194,0.5086251944089472
195,0.5599016925103881
196,0.35391392848469233
198,0.667603884372177
199,0.3906002254873872
200,0.32889135940829567
202,0.4805402981445534
204,0.4514493120714212
205,0.6140524618179116
206,0.5785020535020536
207,0.3777508343763037
208,0.6333256399436509
209,0.5422008547008547
210,0.5061879192603059
211,0.33598850288662674
212,0.5630092975167392
213,0.4970878687960167
214,0.6129213279750915
215,0.6868973340896201
217,0.44018270251362956
218,0.6210029053980667
219,0.5634792797010842
220,0.35429404229399886
223,0.49553942193988404
224,0.4201122205154462
225,0.5502461185727111
227,0.38836893470514156
228,0.7439805475748993
229,0.38481658261002005
230,0.4158113858966533
231,0.35413453505558773
232,0.541569365903798
234,0.4164202733939104
235,0.5868837199482361
236,0.5865965889902061
237,0.47395711430305365
238,0.7848024840434707
242,0.4983519970668074
243,0.37026996059742573
245,0.441822665472482
247,0.3854491620723585
249,0.494952688373741
250,0.3179905295451514
251,0.5122426139667519
252,0.5561386811386811
253,0.6357693659173801
255,0.5215641559818528
256,0.3705568321756407
258,0.42743899044965233
259,0.40110110110110103
260,0.41925449258782593
261,0.43554139827355987
262,0.4265086546388975
263,0.3817963031946083
264,0.42527903498470493
265,0.5874766872135292
267,0.7169742322968129
269,0.4651390004141837
270,0.5091007895998995
271,0.36211962583368223
272,0.59415153040014
274,0.5303910824605618
275,0.5347868933234786
276,0.4079972608932679
277,0.5134920634920634
279,0.7784830456399084
280,0.7340070114460359
281,0.3429633460430299
282,0.31065052389356435
284,0.4880331656647446
285,0.5748299319727891
286,0.4033126835285082
288,0.8236912604303908
289,0.6240990990990991
290,0.42529389558375064
291,0.5990466892007863
294,0.569524347555909
295,0.32624562006745916
297,0.5128987900145395
298,0.534815747779627
299,0.8225984005395771
300,0.6090519580252364
301,0.342441376662316
302,0.3721660312724688
305,0.2778902461560029
306,0.5888044106531501
307,0.284691560709137
308,0.48349891590738264
310,0.4299531636620714
311,0.40444703243616287
312,0.5167788390698608
314,0.38661665455768707
315,0.40193255334623373
316,0.39263419465282823
318,0.35279743849005735
319,0.322306725532532
320,0.42402558088041964
321,0.43376231434848983
322,0.37735535074244747
323,0.3707257201131602
324,0.45785472972972974
326,0.5996932080265412
327,0.8428735632183909
328,0.7791171853671854
329,0.5333560304490538
330,0.4740001033351417
332,0.4445143393360711
333,0.4034132345249759
334,0.39119983903265637
335,0.36477990066323374
337,0.8347754756423488
338,0.5703451015951017
339,0.5216301924761853
340,0.39998698850895736
341,0.45459784405183035
342,0.3557823094020797
343,0.5613616557734206
345,0.43479950492145614
346,0.5752625546242568
347,0.5636207474442768
348,0.9506172839506172
349,0.40157705945350114
351,0.39160628019323673
352,0.4952779652121757
353,0.3316519386606996
355,0.5265482924067911
356,0.5105729891340356
357,0.5286720850948226
358,0.3547159859982263
360,0.4614706254950158
361,0.5563348185278009
362,0.6475689223057643
365,0.44810641061104545
366,0.4463760411128832
367,0.35233165961420027
368,0.6026673273050084
369,0.47547109466789866
370,0.8265324878228104
371,0.3912110779271058
372,0.3375656290584275
373,0.4457618499623232
374,0.4272824962997506
375,0.6153846153846153
376,0.5298514527237931
377,0.6476589145706794
378,0.5141588424347044
379,0.5311398147080306
381,0.570775269355391
382,0.3386486650854467
383,0.3881190607244873
384,0.47083624261043616
385,0.5897386366209415
386,0.5868578520866019
387,0.4141194297444297
388,0.44030763966804015
389,0.560128648233487
390,0.4259564079331521
393,0.43819067310730325
394,0.43921161421161425
395,0.7119097461851084
397,0.7477799977799978
399,0.3752875891191479
400,0.47575336367189025
401,0.5375408333102963
402,0.5525614786312948
403,0.4614197974104291
404,0.5638022504599325
405,0.3894384954859602
407,0.5063474025974026
409,0.6730821730821731
410,0.29732750738328545
411,0.49059654322023133
412,0.46126022126022126
413,0.5199469191540992
414,0.4931531918374024
415,0.3346338497281893
416,0.6435587761674718
417,0.3422479744586006
420,0.5468291941976152
421,0.6700308735192456
422,0.5717664108057278
424,0.4962818308442543
425,0.44706775619604566
429,0.27286067993121305
430,0.8364063267511543
431,0.42463510241457963
432,0.47531244694509195
433,0.36807955233375406
434,0.49344857728705116
435,0.32072992367110015
437,0.7096662596662596
442,0.6520353836245308
443,0.7044959397900574
444,0.4878304690686963
445,0.5061079601402182
446,0.3570911569096829
447,0.3721394774413283
448,0.43248139404573377
449,0.5746223316912973
450,0.4691105303910182
452,0.4597048049989227
453,0.6063142205755064
454,0.5566452864296529
456,0.34123062704134477
457,0.40392434971382346
458,0.5484328557245224
459,0.5640047294922188
460,0.4895034022953933
461,0.6842136779636779
462,0.4763890523799061
463,0.4276823816297501
467,0.3273583162672041
468,0.5143546058019742
470,0.5201435467761478
472,0.3093458571012751
473,0.6110603862459641
474,0.6734636914347059
475,0.48152481299033023
476,0.4645526129927718
479,0.8525641025641025
481,0.3926247156625064
483,0.3858779465622861
484,0.8596703296703296
485,0.5668366877199295
486,0.3772346225203558
487,0.4305013092360653
489,0.8503893214682982
490,0.2590067264722653
491,0.4644598345203184
492,0.5940299466615255
493,0.49939415259537207
495,0.43131379044812124
496,0.422448347154954
497,0.5431853645088939
499,0.6155836597830118
500,0.5641952334025505
501,0.5507181555288476
502,0.5913396913396913
503,0.7268747943090048
504,0.8687179487179487
505,0.39861788681448124
506,0.39467000370782346
507,0.6255643738977072
508,0.5907851136065726
509,0.6402025729646696
510,0.6979299702000851
511,0.5797711701639721
512,0.567371597425688
513,0.7950574291300098
514,0.4268121016522551
516,0.5047381355281566
517,0.4714622111933325
519,0.4013732731124266
524,0.40845358345358346
526,0.4241050616050615
529,0.48641096019670454
530,0.657538961886788
531,0.4858238108238108
532,0.41252703327749574
535,0.4926081821243111
538,0.5086670274170274
539,0.40563973063973063
540,0.7513347763347764
541,0.5848426121681936
542,0.7568965517241378
543,0.3782777282301877
544,0.9117405582922825
545,0.48359694506035966
546,0.3554740965798982
547,0.6076855511638121
548,0.5704807500842447
549,0.45517317370864285
550,0.43774487268923085
551,0.4634708354220549
553,0.28372701372701375
555,0.7679374598415077
556,0.5156569694438757
557,0.512835201381686
558,0.6509749545463831
559,0.7321298889926341
560,0.39331277609182314
561,0.5084876543209876
562,0.5147776809067132
563,0.578864620852605
564,0.44894295541770896
565,0.4291972884996141
567,0.3831558061821219
568,0.5485121197954298
569,0.44580203405737784
570,0.5796650430513165
573,0.48332014108050503
574,0.49221170240978634
575,0.3230718546088366
577,0.4689279855661121
578,0.7541415442138467
579,0.3866212185465192
580,0.4919391037680423
581,0.6475815850815851
583,0.5044221798785693
584,0.5789172283159333
586,0.2897281949949529
587,0.7444689761423836
588,0.41373512825125736
589,0.4452784960137901
590,0.5491701156874729
591,0.5492807001427691
592,0.4373945373945374
593,0.5577255565185292
594,0.323032396057273
596,0.394376026272578
597,0.6345340472230173
598,0.5530523555885875
599,0.5546605639245776
600,0.25474042922749435
602,0.38936042124545595
603,0.43623276665912325
604,0.6799820871560002
605,0.6202421853898105
606,0.6653835653835654
607,0.47668042210725137
609,0.43299362674362674
610,0.4827419099914856
611,0.4529365964148573
612,0.474104396327391
613,0.4730971226602947
614,0.8493727598566307
615,0.7763888888888889
616,0.4904063802328565
617,0.6172276106751914
618,0.3753726158898573
619,0.4364166008122256
620,0.382605864976101
622,0.5516505440658163
623,0.3308091073334976
624,0.5502931393687697
625,0.3503197997775305
626,0.41392718391240296
627,0.7568100358422939
628,0.4025021830492956
629,0.45283813590265204
631,0.6451554038990372
632,0.5121781727044885
633,0.4821100360919872
634,0.41203936150056836
635,0.41912714765849435
636,0.4189246812602076
637,0.35967641265260314
639,0.5879361866203971
640,0.6811611171374734
641,0.4059581836799579
642,0.5911632249547851
643,0.38668352721689425
644,0.6783762731171268
646,0.38835626177924937
647,0.36789209808019546
648,0.3496864684515046
649,0.42325020752619036
650,0.6373497847182058
652,0.7744776828110163
654,0.49345362862484904
655,0.4638152696976226
656,0.37887722598440776
657,0.6546269375216743
659,0.6149160609505436
660,0.44167210484813874
661,0.6096400460484044
662,0.8439009661835749
664,0.5254322066822067
665,0.6789433743899251
666,0.5630219078494941
667,0.5746221669364041
668,0.47828483245149905
670,0.33483560090702946
671,0.3822594330110681
672,0.7063833020822269
673,0.4307550206265017
674,0.5924616228194277
676,0.5065192421433656
677,0.5338024264650706
679,0.47617585687761127
680,0.4908494450018746
681,0.4555355179944544
683,0.3424334786688727
684,0.3958612206461966
685,0.6703764972582177
689,0.5499815306096129
691,0.43663885901034
692,0.3413998390684187
693,0.4075600108637866
694,0.27729581492622557
695,0.6376787626787627
697,0.4410772619815173
698,0.7649010302942912
699,0.5183982405288
700,0.39924058257857714
701,0.31497000663667335
702,0.5355250440616294
703,0.4796237646106339
704,0.4714280486019616
705,0.6142957003172057
706,0.5241025074332334
707,0.5318783068783068
708,0.5387132725430598
709,0.5848537371525877
711,0.3516076057499706
712,0.6411981347827379
713,0.5938182505688226
714,0.7649224806201551
715,0.5571628861102546
718,0.9108587240771149
719,0.4073930371390513
720,0.4132083752954019
721,0.4008138880090099
722,0.6862447896930655
723,0.4528386786451302
724,0.5371711780357865
725,0.3161375661375661
726,0.338093524674407
727,0.5474045413211607
728,0.4132468592425173
729,0.5205430575713594
731,0.42051767676767676
733,0.5600156673718801
734,0.5417683158376355
736,0.5028921778921779
737,0.6057897604906478
738,0.3548565108918575
740,0.6368433710538973
741,0.37332637765418863
742,0.5575158084914182
743,0.27529654907627377
744,0.7181411207134233
745,0.4821411775716939
746,0.3438447032197032
747,0.4357140923641108
748,0.4516769403686239
749,0.5263386568287783
751,0.45083952431699853
752,0.8243589743589744
753,0.5350444283060614
754,0.4784820683408617
755,0.5073150754394434
757,0.3098756991513562
759,0.518680485338726
760,0.47890325670498085
761,0.4580900780768499
762,0.498125
763,0.31756908024814523
764,0.4007173037134087
765,0.45444389846828875
767,0.6160197702551544
768,0.6920752309746616
769,0.34924074613346234
770,0.8219450398242968
771,0.6739672364672366
772,0.43530778530778536
774,0.2684189067134987
775,0.5424460249171923
776,0.4586615445224005
777,0.3738522390364914
779,0.652722264417036
780,0.693203597228365
781,0.4670311555256476
782,0.4957776516106008
784,0.3917534045403914
786,0.3209729525776273
790,0.49375391026933674
793,0.4976902958152958
794,0.5787250384024577
795,0.38518584627167685
796,0.5747936106375308
797,0.48315729091091414
798,0.7745556912223579
799,0.4016948384595444
800,0.3648092890503373
