id,Lexical_Overlap
564,0.29085444943049227
565,0.31941156187122993
567,0.302200512691465
568,0.45097815764482435
569,0.307909472714383
570,0.3969871518805627
573,0.46373171161642873
574,0.4342535351786823
575,0.36335719472974376
577,0.40462755106650455
578,0.4025784157363104
579,0.4311330925268441
580,0.5134451936347916
581,0.36992196551020085
583,0.349246580493561
584,0.3705508531915182
586,0.40243336231913146
587,0.5027222570396778
588,0.3404210564224894
589,0.4707512169861923
590,0.6846524248698161
591,0.5510334282710354
592,0.37766977503819604
593,0.39326202200855304
594,0.3732491582491582
596,0.5925824175824176
597,0.39177983837213043
598,0.3013606989216745
599,0.3726143346723805
600,0.490742414050447
602,0.5222598003848004
603,0.3871446368969589
604,0.4289124243702042
605,0.23236510702116162
606,0.5320059077174827
607,0.29867234445540275
609,0.38516517635370096
610,0.39449360401384387
611,0.6740789600990751
612,0.4077081876401966
613,0.29101918790897835
614,0.41327417063893307
615,0.4241561990199659
616,0.4594597949391182
617,0.4283639331511672
618,0.31702870279476786
619,0.22559592117064742
620,0.4291909593294682
622,0.5039123115210071
623,0.5368842364532019
624,0.3501894027295544
625,0.40165294187850575
626,0.34867015763161885
627,0.3436838685317387
628,0.43649428560953063
629,0.5897108019159335
631,0.35487003529955735
632,0.34119517869517874
633,0.40910910696823155
634,0.7580645161290324
635,0.5238660842319379
636,0.4261613217698303
637,0.48651464216104334
639,0.5359283429238418
640,0.3596898606395082
641,0.640141562016562
642,0.7020417853751187
643,0.27170964533786485
644,0.37540347079820763
646,0.4925701988112318
647,0.5828853787026058
648,0.3154130097019235
649,0.5849796436880764
650,0.539073105652992
652,0.7333333333333334
654,0.46955403104429944
655,0.3706518971224853
656,0.34667885877563304
657,0.4640208413988902
659,0.30337462898438505
660,0.31255504352278546
661,0.5161679206566347
662,0.4697222804077643
664,0.39224991860214603
665,0.4061992377985783
666,0.5255964454747416
667,0.4371146901632241
668,0.5640810547107399
670,0.3004242632725605
671,0.548975274345715
672,0.6458768873403019
673,0.34388800789056545
674,0.4687626276092122
676,0.33908588482131496
677,0.3574706365985436
679,0.36815100297287334
680,0.39037464705187747
681,0.4490825982912127
683,0.41838023088023085
684,0.42654041150771693
685,0.521086860670194
689,0.3492574695616983
691,0.322233572937507
692,0.4245654326299488
693,0.33445624680592306
694,0.41760546933090065
695,0.6591122077315358
697,0.508123869172148
698,0.5042388232322713
699,0.40328409407356774
700,0.3097072636546321
701,0.5620291246122447
702,0.3263703759833791
703,0.5308804727882094
704,0.4690040650406504
705,0.5732439335887611
706,0.3058328946830689
707,0.34034099298634185
708,0.3782808564702253
709,0.4302461535498243
711,0.2907264304323128
712,0.48230786567500566
713,0.38127880184331797
714,0.300913506003818
715,0.34339366225509066
718,0.3341905179477518
719,0.3876837615343362
720,0.37684507914392973
721,0.6252861952861953
722,0.37428403726504683
723,0.5377748453244279
724,0.32684213470334367
725,0.3416830223385292
726,0.2018488910572416
727,0.36787893268856314
728,0.7087173579109064
729,0.3164879968411403
731,0.3087797497871872
733,0.3781643533481769
734,0.35455747232850315
736,0.34238215710316594
737,0.4423330459915826
738,0.34282407407407406
740,0.511595360428606
741,0.5713704196385317
742,0.48321051437115353
743,0.21169776096336682
744,0.304616162704398
745,0.3892703641378084
746,0.43196672608437314
747,0.5642056690837179
748,0.48517367180465065
749,0.4268225447603013
751,0.3645579601358578
752,0.4190008960573477
753,0.4947798267831564
754,0.47264555581712026
755,0.3769626850068939
757,0.513902356313617
759,0.4990124637340503
760,0.5366784718666439
761,0.3600417186797555
762,0.3101288824973036
763,0.3689272687189354
764,0.6129580291344997
765,0.3561617815777598
767,0.2518370249949197
768,0.44622881991303043
769,0.5680377140974967
770,0.5814050000220212
771,0.5406845078809025
772,0.3819805194805194
774,0.48971479500891263
775,0.6058561808561808
776,0.483923964096201
777,0.49830645574648574
779,0.38391964368087245
780,0.36677490531149065
781,0.39263087595225327
782,0.5150847275847276
784,0.4540576003305253
786,0.34795147708188345
790,0.439865834256874
793,0.5045714396938903
794,0.3689666216647147
795,0.6389496794450354
796,0.3454916261017285
797,0.46431269062317454
798,0.4666666666666666
799,0.318486166492811
800,0.6917212725546059
